
======================================================================
EXPERIMENT 5 QUANTITATIVE RESULTS
======================================================================

FILE_ID | MEAN_DEPTH | MAX_DEPTH | MIN_DEPTH | STD_DEPTH | POINTS
002022 | 0.6281 | 0.9835 | 0.0281 | 0.3681 | 122880
002023 | 0.4569 | 0.9723 | 0.0289 | 0.3696 | 122880
002024 | 0.6627 | 0.9782 | 0.0283 | 0.3735 | 122880
002025 | 0.5100 | 0.9806 | 0.0286 | 0.3805 | 122880
002026 | 0.5471 | 0.9773 | 0.0285 | 0.3881 | 122880
002027 | 0.5203 | 0.9752 | 0.0271 | 0.3829 | 122880
002028 | 0.4743 | 0.9830 | 0.0275 | 0.3632 | 122880
002029 | 0.4909 | 0.9861 | 0.0279 | 0.3834 | 122880
002030 | 0.4620 | 0.9728 | 0.0287 | 0.3690 | 122880
002031 | 0.3947 | 0.9643 | 0.0295 | 0.3479 | 122880
002032 | 0.4066 | 0.9777 | 0.0294 | 0.3477 | 122880
002033 | 0.5883 | 0.9742 | 0.0296 | 0.3775 | 122880
002034 | 0.5039 | 0.9757 | 0.0280 | 0.3886 | 122880
002035 | 0.4749 | 0.9753 | 0.0276 | 0.3746 | 122880
002036 | 0.5307 | 0.9715 | 0.0271 | 0.3899 | 122880
002037 | 0.6161 | 0.9715 | 0.0289 | 0.3603 | 122880
002038 | 0.5538 | 0.9749 | 0.0277 | 0.3459 | 122880
002039 | 0.5771 | 0.9728 | 0.0290 | 0.3831 | 122880
002040 | 0.3873 | 0.9763 | 0.0289 | 0.3786 | 122880
002041 | 0.5240 | 0.9697 | 0.0297 | 0.3418 | 122880
002042 | 0.5855 | 0.9621 | 0.0282 | 0.3823 | 122880
002043 | 0.5680 | 0.9801 | 0.0277 | 0.3772 | 122880
002044 | 0.6197 | 0.9702 | 0.0297 | 0.3629 | 122880
002045 | 0.5662 | 0.9751 | 0.0282 | 0.3850 | 122880
002046 | 0.2868 | 0.9727 | 0.0281 | 0.3459 | 122880
002047 | 0.4642 | 0.9718 | 0.0294 | 0.3506 | 122880
002048 | 0.4272 | 0.9770 | 0.0272 | 0.3672 | 122880
002049 | 0.5285 | 0.9805 | 0.0292 | 0.3953 | 122880
002050 | 0.4521 | 0.9841 | 0.0275 | 0.3679 | 122880
002051 | 0.4791 | 0.9731 | 0.0282 | 0.3864 | 122880
002052 | 0.5270 | 0.9814 | 0.0281 | 0.4052 | 122880
002053 | 0.5050 | 0.9814 | 0.0269 | 0.3966 | 122880
002054 | 0.4672 | 0.9826 | 0.0283 | 0.3677 | 122880
002055 | 0.4730 | 0.9641 | 0.0285 | 0.3822 | 122880
002056 | 0.5711 | 0.9786 | 0.0288 | 0.3690 | 122880
002057 | 0.5422 | 0.9818 | 0.0267 | 0.3727 | 122880
002058 | 0.4557 | 0.9737 | 0.0288 | 0.3683 | 122880
002059 | 0.4314 | 0.9693 | 0.0295 | 0.3677 | 122880
002060 | 0.5270 | 0.9803 | 0.0278 | 0.3763 | 122880
002061 | 0.4862 | 0.9661 | 0.0277 | 0.3514 | 122880
002062 | 0.4764 | 0.9815 | 0.0291 | 0.3715 | 122880
002063 | 0.4994 | 0.9622 | 0.0292 | 0.3713 | 122880
002064 | 0.5150 | 0.9758 | 0.0302 | 0.3671 | 122880
002065 | 0.4518 | 0.9685 | 0.0281 | 0.3881 | 122880
002066 | 0.4947 | 0.9738 | 0.0276 | 0.3668 | 122880
002067 | 0.4698 | 0.9752 | 0.0292 | 0.3741 | 122880
002068 | 0.4410 | 0.9810 | 0.0291 | 0.3713 | 122880
002069 | 0.4841 | 0.9662 | 0.0308 | 0.3709 | 122880
002070 | 0.4688 | 0.9706 | 0.0280 | 0.3388 | 122880
002071 | 0.5362 | 0.9761 | 0.0287 | 0.3849 | 122880
002072 | 0.4765 | 0.9658 | 0.0276 | 0.3660 | 122880
002073 | 0.5432 | 0.9796 | 0.0279 | 0.3844 | 122880
002074 | 0.3612 | 0.9811 | 0.0281 | 0.3731 | 122880
002075 | 0.5451 | 0.9741 | 0.0282 | 0.3530 | 122880
002076 | 0.4329 | 0.9692 | 0.0279 | 0.3746 | 122880
002077 | 0.5927 | 0.9741 | 0.0277 | 0.3597 | 122880
002078 | 0.5128 | 0.9784 | 0.0287 | 0.3762 | 122880
002079 | 0.5555 | 0.9781 | 0.0282 | 0.3794 | 122880
002080 | 0.4906 | 0.9814 | 0.0282 | 0.3747 | 122880
002081 | 0.5184 | 0.9767 | 0.0292 | 0.3841 | 122880
002082 | 0.5864 | 0.9811 | 0.0278 | 0.3687 | 122880
002083 | 0.5085 | 0.9704 | 0.0279 | 0.3582 | 122880
002084 | 0.5460 | 0.9763 | 0.0278 | 0.3524 | 122880
002085 | 0.5808 | 0.9857 | 0.0279 | 0.3504 | 122880
002086 | 0.4839 | 0.9802 | 0.0280 | 0.3757 | 122880
002087 | 0.3901 | 0.9902 | 0.0277 | 0.3808 | 122880
002088 | 0.6084 | 0.9744 | 0.0273 | 0.3644 | 122880
002089 | 0.3168 | 0.9761 | 0.0293 | 0.3392 | 122880
002090 | 0.5313 | 0.9709 | 0.0308 | 0.3453 | 122880
002091 | 0.5397 | 0.9733 | 0.0295 | 0.3815 | 122880
002092 | 0.4483 | 0.9756 | 0.0273 | 0.3618 | 122880
002093 | 0.5241 | 0.9793 | 0.0289 | 0.3726 | 122880
002094 | 0.5510 | 0.9741 | 0.0287 | 0.3612 | 122880
002095 | 0.5027 | 0.9778 | 0.0279 | 0.3684 | 122880
002096 | 0.5353 | 0.9736 | 0.0277 | 0.3609 | 122880
002097 | 0.2974 | 0.9764 | 0.0294 | 0.3322 | 122880
002098 | 0.5102 | 0.9737 | 0.0287 | 0.3796 | 122880
002099 | 0.5287 | 0.9750 | 0.0274 | 0.3854 | 122880
002100 | 0.4906 | 0.9658 | 0.0274 | 0.3461 | 122880
002101 | 0.5428 | 0.9844 | 0.0286 | 0.3881 | 122880
002102 | 0.4421 | 0.9833 | 0.0276 | 0.3669 | 122880
002103 | 0.5002 | 0.9796 | 0.0271 | 0.4030 | 122880
002104 | 0.5099 | 0.9815 | 0.0286 | 0.3571 | 122880
002105 | 0.5574 | 0.9774 | 0.0290 | 0.3739 | 122880
002106 | 0.4828 | 0.9820 | 0.0288 | 0.3808 | 122880
002107 | 0.5105 | 0.9775 | 0.0278 | 0.3917 | 122880
002108 | 0.4255 | 0.9726 | 0.0298 | 0.3702 | 122880
002109 | 0.5015 | 0.9782 | 0.0286 | 0.3961 | 122880
002110 | 0.5411 | 0.9815 | 0.0299 | 0.3475 | 122880
002111 | 0.4261 | 0.9799 | 0.0289 | 0.3755 | 122880
002112 | 0.5572 | 0.9718 | 0.0280 | 0.3924 | 122880
002113 | 0.5968 | 0.9843 | 0.0307 | 0.3480 | 122880
002114 | 0.5070 | 0.9797 | 0.0274 | 0.3666 | 122880
002115 | 0.5937 | 0.9756 | 0.0289 | 0.3741 | 122880
002116 | 0.5655 | 0.9676 | 0.0280 | 0.3470 | 122880
002117 | 0.4598 | 0.9666 | 0.0286 | 0.3698 | 122880
002118 | 0.5146 | 0.9657 | 0.0300 | 0.3576 | 122880
002119 | 0.4871 | 0.9777 | 0.0287 | 0.3821 | 122880
002120 | 0.2902 | 0.9738 | 0.0289 | 0.3293 | 122880
002121 | 0.5785 | 0.9753 | 0.0282 | 0.3454 | 122880
002122 | 0.6513 | 0.9789 | 0.0286 | 0.3716 | 122880
002123 | 0.5507 | 0.9758 | 0.0281 | 0.3800 | 122880
002124 | 0.5686 | 0.9776 | 0.0281 | 0.3712 | 122880
002125 | 0.5751 | 0.9745 | 0.0276 | 0.3461 | 122880
002126 | 0.5159 | 0.9747 | 0.0276 | 0.3516 | 122880
002127 | 0.5967 | 0.9700 | 0.0289 | 0.3855 | 122880
002128 | 0.5294 | 0.9822 | 0.0285 | 0.3674 | 122880
002129 | 0.4416 | 0.9753 | 0.0290 | 0.3613 | 122880
002130 | 0.5293 | 0.9795 | 0.0267 | 0.3674 | 122880
002131 | 0.3975 | 0.9717 | 0.0273 | 0.3798 | 122880
002132 | 0.5078 | 0.9707 | 0.0277 | 0.3929 | 122880
002133 | 0.5979 | 0.9811 | 0.0267 | 0.3903 | 122880
002134 | 0.4879 | 0.9817 | 0.0285 | 0.3833 | 122880
002135 | 0.4710 | 0.9812 | 0.0272 | 0.3648 | 122880
002136 | 0.3120 | 0.9752 | 0.0290 | 0.3453 | 122880
002137 | 0.4168 | 0.9768 | 0.0274 | 0.3835 | 122880
002138 | 0.5313 | 0.9771 | 0.0288 | 0.3935 | 122880
002139 | 0.5296 | 0.9650 | 0.0282 | 0.4069 | 122880
002140 | 0.5339 | 0.9814 | 0.0281 | 0.4040 | 122880
002141 | 0.4566 | 0.9772 | 0.0275 | 0.3652 | 122880
002142 | 0.6084 | 0.9779 | 0.0293 | 0.3662 | 122880
002143 | 0.5620 | 0.9761 | 0.0262 | 0.3907 | 122880
002144 | 0.4537 | 0.9723 | 0.0290 | 0.3680 | 122880
002145 | 0.5122 | 0.9779 | 0.0281 | 0.3579 | 122880
002146 | 0.4202 | 0.9657 | 0.0294 | 0.3528 | 122880
002147 | 0.5335 | 0.9830 | 0.0274 | 0.3788 | 122880
002148 | 0.4676 | 0.9807 | 0.0283 | 0.3651 | 122880
002149 | 0.5897 | 0.9823 | 0.0284 | 0.3749 | 122880
002150 | 0.5032 | 0.9796 | 0.0275 | 0.3764 | 122880
002151 | 0.6069 | 0.9792 | 0.0291 | 0.3845 | 122880
002152 | 0.4954 | 0.9819 | 0.0277 | 0.3815 | 122880
002153 | 0.5216 | 0.9739 | 0.0275 | 0.3884 | 122880
002154 | 0.5085 | 0.9824 | 0.0267 | 0.3720 | 122880
002155 | 0.5213 | 0.9768 | 0.0258 | 0.3793 | 122880
002156 | 0.5059 | 0.9743 | 0.0279 | 0.3780 | 122880
002157 | 0.5671 | 0.9842 | 0.0276 | 0.3823 | 122880
002158 | 0.4612 | 0.9822 | 0.0277 | 0.3732 | 122880
002159 | 0.4281 | 0.9708 | 0.0291 | 0.3677 | 122880
002160 | 0.5663 | 0.9695 | 0.0290 | 0.3805 | 122880
002161 | 0.5459 | 0.9770 | 0.0294 | 0.3637 | 122880
002162 | 0.5007 | 0.9714 | 0.0277 | 0.3705 | 122880
002163 | 0.6201 | 0.9763 | 0.0294 | 0.3228 | 122880
002164 | 0.5115 | 0.9789 | 0.0275 | 0.3503 | 122880
002165 | 0.6438 | 0.9781 | 0.0288 | 0.3508 | 122880
002166 | 0.4418 | 0.9795 | 0.0303 | 0.3890 | 122880
002167 | 0.5436 | 0.9721 | 0.0281 | 0.3543 | 122880
002168 | 0.5291 | 0.9834 | 0.0278 | 0.3684 | 122880
002169 | 0.6174 | 0.9789 | 0.0287 | 0.3650 | 122880
002170 | 0.5831 | 0.9696 | 0.0284 | 0.3618 | 122880
002171 | 0.5048 | 0.9810 | 0.0280 | 0.3729 | 122880
002172 | 0.5249 | 0.9650 | 0.0280 | 0.3723 | 122880
002173 | 0.5548 | 0.9683 | 0.0280 | 0.3898 | 122880
002174 | 0.4991 | 0.9789 | 0.0287 | 0.3753 | 122880
002175 | 0.5005 | 0.9731 | 0.0279 | 0.3710 | 122880
002176 | 0.5837 | 0.9836 | 0.0277 | 0.3830 | 122880
002177 | 0.5190 | 0.9797 | 0.0281 | 0.3627 | 122880
002178 | 0.4276 | 0.9647 | 0.0283 | 0.3681 | 122880
002179 | 0.6231 | 0.9708 | 0.0276 | 0.3817 | 122880
002180 | 0.6026 | 0.9801 | 0.0290 | 0.3773 | 122880
002181 | 0.5722 | 0.9824 | 0.0269 | 0.3754 | 122880
002182 | 0.5410 | 0.9671 | 0.0273 | 0.3925 | 122880
002183 | 0.4857 | 0.9860 | 0.0285 | 0.3678 | 122880
002184 | 0.4456 | 0.9643 | 0.0274 | 0.3410 | 122880
002185 | 0.3897 | 0.9690 | 0.0288 | 0.3493 | 122880
002186 | 0.4984 | 0.9714 | 0.0271 | 0.3621 | 122880
002187 | 0.5955 | 0.9786 | 0.0278 | 0.3526 | 122880
002188 | 0.5498 | 0.9782 | 0.0288 | 0.3841 | 122880
002189 | 0.5677 | 0.9779 | 0.0278 | 0.3880 | 122880
002190 | 0.2966 | 0.9756 | 0.0296 | 0.3306 | 122880
002191 | 0.4849 | 0.9637 | 0.0280 | 0.3520 | 122880
002192 | 0.4644 | 0.9674 | 0.0289 | 0.3551 | 122880
002193 | 0.5345 | 0.9778 | 0.0270 | 0.3971 | 122880
002194 | 0.5155 | 0.9808 | 0.0284 | 0.3796 | 122880
002195 | 0.5160 | 0.9746 | 0.0285 | 0.3671 | 122880
002196 | 0.4153 | 0.9645 | 0.0282 | 0.3639 | 122880
002197 | 0.5541 | 0.9803 | 0.0276 | 0.3617 | 122880
002198 | 0.4893 | 0.9808 | 0.0286 | 0.3542 | 122880
002199 | 0.5331 | 0.9773 | 0.0278 | 0.3738 | 122880
002200 | 0.4959 | 0.9798 | 0.0271 | 0.3878 | 122880
002201 | 0.5739 | 0.9798 | 0.0288 | 0.3910 | 122880
002202 | 0.3371 | 0.9721 | 0.0286 | 0.3558 | 122880
002203 | 0.4028 | 0.9664 | 0.0282 | 0.3459 | 122880
002204 | 0.4649 | 0.9702 | 0.0310 | 0.3537 | 122880
002205 | 0.5337 | 0.9817 | 0.0295 | 0.3658 | 122880
002206 | 0.4927 | 0.9774 | 0.0281 | 0.3779 | 122880
002207 | 0.4629 | 0.9782 | 0.0299 | 0.3534 | 122880
002208 | 0.3692 | 0.9644 | 0.0276 | 0.3399 | 122880
002209 | 0.5491 | 0.9794 | 0.0286 | 0.3860 | 122880
002210 | 0.5513 | 0.9637 | 0.0284 | 0.3682 | 122880
002211 | 0.5635 | 0.9798 | 0.0273 | 0.3521 | 122880
002212 | 0.5644 | 0.9788 | 0.0283 | 0.3702 | 122880
002213 | 0.5783 | 0.9803 | 0.0298 | 0.3842 | 122880
002214 | 0.4826 | 0.9690 | 0.0275 | 0.3641 | 122880
002215 | 0.5180 | 0.9735 | 0.0275 | 0.3409 | 122880
002216 | 0.5119 | 0.9728 | 0.0278 | 0.3819 | 122880
002217 | 0.5852 | 0.9766 | 0.0275 | 0.3654 | 122880
002218 | 0.4522 | 0.9755 | 0.0290 | 0.3805 | 122880
002219 | 0.5080 | 0.9770 | 0.0285 | 0.3503 | 122880
002220 | 0.4962 | 0.9636 | 0.0280 | 0.3593 | 122880
002221 | 0.5199 | 0.9739 | 0.0278 | 0.3901 | 122880
002222 | 0.4819 | 0.9712 | 0.0309 | 0.3653 | 122880
002223 | 0.4904 | 0.9801 | 0.0282 | 0.3538 | 122880
002224 | 0.3711 | 0.9545 | 0.0282 | 0.3706 | 122880
002225 | 0.4005 | 0.9796 | 0.0281 | 0.3856 | 122880
002226 | 0.4560 | 0.9708 | 0.0292 | 0.3691 | 122880
002227 | 0.4367 | 0.9597 | 0.0276 | 0.3532 | 122880
002228 | 0.3619 | 0.9683 | 0.0287 | 0.3747 | 122880
002229 | 0.6017 | 0.9704 | 0.0297 | 0.3552 | 122880
002230 | 0.4636 | 0.9801 | 0.0272 | 0.3702 | 122880
002231 | 0.5676 | 0.9798 | 0.0279 | 0.3794 | 122880
002232 | 0.5593 | 0.9778 | 0.0273 | 0.3849 | 122880
002233 | 0.4747 | 0.9786 | 0.0288 | 0.3732 | 122880
002234 | 0.6181 | 0.9823 | 0.0276 | 0.3730 | 122880
002235 | 0.4737 | 0.9690 | 0.0302 | 0.3558 | 122880
002236 | 0.4762 | 0.9806 | 0.0274 | 0.3870 | 122880
002237 | 0.5188 | 0.9781 | 0.0277 | 0.3702 | 122880
002238 | 0.5216 | 0.9846 | 0.0290 | 0.3614 | 122880
002239 | 0.3982 | 0.9685 | 0.0293 | 0.3622 | 122880
002240 | 0.4528 | 0.9772 | 0.0277 | 0.3516 | 122880
002241 | 0.3950 | 0.9760 | 0.0279 | 0.3526 | 122880
002242 | 0.5096 | 0.9800 | 0.0274 | 0.3681 | 122880
002243 | 0.5398 | 0.9749 | 0.0295 | 0.3839 | 122880
002244 | 0.5012 | 0.9632 | 0.0282 | 0.3748 | 122880
002245 | 0.4509 | 0.9747 | 0.0278 | 0.3683 | 122880
002246 | 0.3765 | 0.9813 | 0.0290 | 0.3646 | 122880
002247 | 0.4321 | 0.9654 | 0.0295 | 0.3677 | 122880
002248 | 0.5757 | 0.9783 | 0.0288 | 0.3629 | 122880
002249 | 0.4264 | 0.9674 | 0.0292 | 0.3681 | 122880
002250 | 0.5447 | 0.9831 | 0.0274 | 0.3684 | 122880
002251 | 0.4818 | 0.9726 | 0.0289 | 0.3719 | 122880
002252 | 0.5551 | 0.9751 | 0.0265 | 0.3467 | 122880
002253 | 0.5427 | 0.9720 | 0.0281 | 0.3716 | 122880
002254 | 0.5691 | 0.9797 | 0.0287 | 0.3876 | 122880
002255 | 0.2387 | 0.9770 | 0.0267 | 0.3222 | 122880
002256 | 0.4353 | 0.9795 | 0.0274 | 0.3531 | 122880
002257 | 0.4996 | 0.9818 | 0.0277 | 0.3571 | 122880
002258 | 0.3591 | 0.9746 | 0.0288 | 0.3743 | 122880
002259 | 0.5594 | 0.9786 | 0.0282 | 0.3629 | 122880
002260 | 0.5358 | 0.9641 | 0.0257 | 0.3995 | 122880
002261 | 0.4652 | 0.9708 | 0.0278 | 0.3515 | 122880
002262 | 0.5190 | 0.9740 | 0.0272 | 0.3937 | 122880
002263 | 0.5351 | 0.9749 | 0.0287 | 0.3741 | 122880
002264 | 0.5660 | 0.9701 | 0.0281 | 0.3689 | 122880
002265 | 0.5728 | 0.9813 | 0.0277 | 0.3866 | 122880
002266 | 0.4694 | 0.9760 | 0.0293 | 0.3670 | 122880
002267 | 0.4602 | 0.9710 | 0.0288 | 0.3699 | 122880
002268 | 0.5304 | 0.9641 | 0.0277 | 0.3660 | 122880
002269 | 0.4571 | 0.9786 | 0.0290 | 0.3720 | 122880
002270 | 0.5654 | 0.9664 | 0.0281 | 0.3888 | 122880
002271 | 0.4243 | 0.9665 | 0.0278 | 0.3670 | 122880
002272 | 0.4994 | 0.9814 | 0.0277 | 0.3808 | 122880
002273 | 0.4896 | 0.9736 | 0.0282 | 0.3520 | 122880
002274 | 0.5415 | 0.9596 | 0.0273 | 0.3639 | 122880
002275 | 0.6061 | 0.9809 | 0.0275 | 0.3597 | 122880
002276 | 0.4111 | 0.9774 | 0.0272 | 0.3880 | 122880
002277 | 0.5735 | 0.9832 | 0.0297 | 0.3711 | 122880
002278 | 0.3394 | 0.9743 | 0.0289 | 0.3447 | 122880
002279 | 0.5547 | 0.9703 | 0.0288 | 0.3727 | 122880
002280 | 0.6103 | 0.9763 | 0.0290 | 0.3675 | 122880
002281 | 0.5455 | 0.9807 | 0.0281 | 0.3841 | 122880
002282 | 0.6026 | 0.9819 | 0.0276 | 0.3738 | 122880
002283 | 0.5037 | 0.9727 | 0.0279 | 0.3793 | 122880
002284 | 0.5506 | 0.9727 | 0.0287 | 0.3266 | 122880
002285 | 0.6014 | 0.9774 | 0.0277 | 0.3616 | 122880
002286 | 0.5295 | 0.9735 | 0.0287 | 0.3540 | 122880
002287 | 0.4530 | 0.9717 | 0.0289 | 0.3682 | 122880
002288 | 0.4707 | 0.9668 | 0.0280 | 0.3604 | 122880
002289 | 0.4837 | 0.9684 | 0.0297 | 0.3605 | 122880
002290 | 0.5416 | 0.9685 | 0.0252 | 0.3912 | 122880
002291 | 0.5182 | 0.9685 | 0.0273 | 0.3925 | 122880
002292 | 0.5148 | 0.9807 | 0.0282 | 0.3811 | 122880
002293 | 0.5483 | 0.9694 | 0.0286 | 0.4015 | 122880
002294 | 0.4985 | 0.9752 | 0.0275 | 0.4026 | 122880
002295 | 0.6079 | 0.9777 | 0.0270 | 0.3714 | 122880
002296 | 0.5688 | 0.9716 | 0.0280 | 0.3372 | 122880
002297 | 0.5018 | 0.9706 | 0.0278 | 0.3575 | 122880
002298 | 0.3987 | 0.9605 | 0.0282 | 0.3774 | 122880
002299 | 0.4450 | 0.9728 | 0.0289 | 0.3672 | 122880
002300 | 0.5569 | 0.9797 | 0.0278 | 0.3933 | 122880
002301 | 0.4434 | 0.9691 | 0.0281 | 0.3588 | 122880
002302 | 0.5152 | 0.9754 | 0.0279 | 0.3679 | 122880
002303 | 0.4555 | 0.9777 | 0.0298 | 0.3630 | 122880
002304 | 0.5546 | 0.9651 | 0.0289 | 0.3825 | 122880
002305 | 0.5629 | 0.9785 | 0.0291 | 0.3731 | 122880
002306 | 0.5598 | 0.9770 | 0.0268 | 0.3612 | 122880
002307 | 0.5048 | 0.9743 | 0.0275 | 0.3584 | 122880
002308 | 0.5694 | 0.9769 | 0.0293 | 0.3733 | 122880
002309 | 0.5964 | 0.9739 | 0.0277 | 0.3576 | 122880
002310 | 0.4536 | 0.9713 | 0.0289 | 0.3683 | 122880
002311 | 0.5219 | 0.9733 | 0.0278 | 0.3350 | 122880
002312 | 0.5523 | 0.9859 | 0.0274 | 0.4049 | 122880
002313 | 0.4489 | 0.9720 | 0.0276 | 0.3541 | 122880
002314 | 0.5694 | 0.9609 | 0.0287 | 0.3892 | 122880
002315 | 0.5488 | 0.9751 | 0.0276 | 0.3865 | 122880
002316 | 0.5092 | 0.9794 | 0.0280 | 0.3858 | 122880
002317 | 0.5108 | 0.9811 | 0.0283 | 0.3799 | 122880
002318 | 0.5302 | 0.9788 | 0.0271 | 0.3684 | 122880
002319 | 0.3699 | 0.9518 | 0.0283 | 0.3700 | 122880
002320 | 0.4966 | 0.9696 | 0.0282 | 0.3809 | 122880
002321 | 0.4311 | 0.9744 | 0.0296 | 0.3377 | 122880
002322 | 0.5423 | 0.9765 | 0.0287 | 0.3594 | 122880
002323 | 0.4793 | 0.9675 | 0.0289 | 0.3498 | 122880
002324 | 0.4435 | 0.9708 | 0.0291 | 0.3685 | 122880
002325 | 0.6268 | 0.9760 | 0.0288 | 0.3565 | 122880
002326 | 0.4799 | 0.9681 | 0.0284 | 0.3397 | 122880
002327 | 0.5830 | 0.9666 | 0.0278 | 0.3941 | 122880
002328 | 0.3087 | 0.9745 | 0.0295 | 0.3381 | 122880
002329 | 0.4544 | 0.9616 | 0.0281 | 0.3503 | 122880
002330 | 0.4334 | 0.9752 | 0.0281 | 0.3517 | 122880
002331 | 0.4874 | 0.9715 | 0.0277 | 0.3733 | 122880
002332 | 0.4372 | 0.9804 | 0.0289 | 0.3843 | 122880
002333 | 0.5404 | 0.9815 | 0.0291 | 0.3643 | 122880
002334 | 0.4619 | 0.9692 | 0.0286 | 0.3678 | 122880
002335 | 0.5256 | 0.9732 | 0.0293 | 0.3550 | 122880
002336 | 0.3757 | 0.9722 | 0.0283 | 0.3719 | 122880
002337 | 0.6352 | 0.9766 | 0.0291 | 0.3505 | 122880
002338 | 0.4604 | 0.9786 | 0.0291 | 0.3667 | 122880
002339 | 0.5436 | 0.9779 | 0.0282 | 0.3707 | 122880
002340 | 0.4437 | 0.9848 | 0.0268 | 0.3658 | 122880
002341 | 0.6268 | 0.9780 | 0.0278 | 0.3615 | 122880
002342 | 0.4345 | 0.9651 | 0.0297 | 0.3708 | 122880
002343 | 0.4657 | 0.9745 | 0.0298 | 0.3689 | 122880
002344 | 0.4828 | 0.9823 | 0.0294 | 0.3625 | 122880
002345 | 0.5231 | 0.9743 | 0.0271 | 0.3734 | 122880
002346 | 0.3659 | 0.9673 | 0.0283 | 0.3682 | 122880
002347 | 0.5263 | 0.9665 | 0.0280 | 0.3893 | 122880
002348 | 0.5331 | 0.9759 | 0.0294 | 0.3840 | 122880
002349 | 0.5089 | 0.9777 | 0.0287 | 0.3768 | 122880
002350 | 0.5332 | 0.9718 | 0.0275 | 0.3747 | 122880
002351 | 0.5274 | 0.9760 | 0.0278 | 0.4020 | 122880
002352 | 0.5407 | 0.9725 | 0.0291 | 0.3532 | 122880
002353 | 0.5973 | 0.9764 | 0.0298 | 0.3249 | 122880
002354 | 0.4345 | 0.9644 | 0.0281 | 0.3484 | 122880
002355 | 0.5069 | 0.9829 | 0.0280 | 0.3620 | 122880
002356 | 0.5580 | 0.9788 | 0.0290 | 0.3684 | 122880
002357 | 0.5382 | 0.9768 | 0.0272 | 0.3772 | 122880
002358 | 0.4553 | 0.9686 | 0.0291 | 0.3433 | 122880
002359 | 0.4972 | 0.9781 | 0.0278 | 0.3736 | 122880
002360 | 0.4275 | 0.9703 | 0.0280 | 0.3676 | 122880
002361 | 0.4372 | 0.9796 | 0.0279 | 0.3694 | 122880
002362 | 0.4914 | 0.9784 | 0.0281 | 0.3812 | 122880
002363 | 0.2962 | 0.9763 | 0.0296 | 0.3303 | 122880
002364 | 0.5362 | 0.9735 | 0.0280 | 0.3585 | 122880
002365 | 0.3994 | 0.9736 | 0.0272 | 0.3440 | 122880
002366 | 0.4705 | 0.9813 | 0.0281 | 0.3755 | 122880
002367 | 0.5321 | 0.9801 | 0.0284 | 0.3917 | 122880
002368 | 0.4143 | 0.9728 | 0.0278 | 0.3911 | 122880
002369 | 0.4603 | 0.9732 | 0.0266 | 0.3653 | 122880
002370 | 0.3513 | 0.9638 | 0.0286 | 0.3783 | 122880
002371 | 0.5409 | 0.9779 | 0.0280 | 0.3706 | 122880
002372 | 0.5609 | 0.9828 | 0.0287 | 0.3851 | 122880
002373 | 0.4769 | 0.9725 | 0.0274 | 0.3641 | 122880
002374 | 0.5242 | 0.9832 | 0.0284 | 0.3786 | 122880
002375 | 0.6122 | 0.9799 | 0.0285 | 0.3539 | 122880
002376 | 0.5163 | 0.9810 | 0.0291 | 0.3717 | 122880
002377 | 0.5032 | 0.9637 | 0.0283 | 0.3627 | 122880
002378 | 0.5572 | 0.9770 | 0.0270 | 0.3614 | 122880
002379 | 0.5869 | 0.9807 | 0.0289 | 0.3756 | 122880
002380 | 0.4949 | 0.9813 | 0.0282 | 0.3761 | 122880
002381 | 0.5776 | 0.9766 | 0.0281 | 0.3673 | 122880
002382 | 0.5026 | 0.9783 | 0.0297 | 0.3745 | 122880
002383 | 0.4949 | 0.9810 | 0.0277 | 0.3408 | 122880
002384 | 0.5266 | 0.9763 | 0.0281 | 0.3708 | 122880
002385 | 0.5112 | 0.9784 | 0.0277 | 0.3754 | 122880
002386 | 0.5956 | 0.9730 | 0.0279 | 0.3721 | 122880
002387 | 0.5767 | 0.9711 | 0.0276 | 0.3890 | 122880
002388 | 0.4474 | 0.9648 | 0.0298 | 0.3576 | 122880
002389 | 0.4281 | 0.9811 | 0.0271 | 0.3747 | 122880
002390 | 0.4103 | 0.9631 | 0.0273 | 0.3490 | 122880
002391 | 0.5396 | 0.9670 | 0.0290 | 0.3442 | 122880
002392 | 0.4948 | 0.9709 | 0.0285 | 0.3563 | 122880
002393 | 0.5697 | 0.9728 | 0.0281 | 0.3808 | 122880
002394 | 0.5031 | 0.9621 | 0.0278 | 0.3368 | 122880
002395 | 0.4033 | 0.9789 | 0.0282 | 0.3830 | 122880
002396 | 0.4408 | 0.9824 | 0.0270 | 0.3597 | 122880
002397 | 0.5531 | 0.9751 | 0.0279 | 0.3834 | 122880
002398 | 0.4998 | 0.9795 | 0.0268 | 0.3506 | 122880
002399 | 0.4674 | 0.9779 | 0.0283 | 0.3576 | 122880
002400 | 0.4936 | 0.9726 | 0.0291 | 0.3630 | 122880
002401 | 0.5609 | 0.9718 | 0.0269 | 0.3844 | 122880
002402 | 0.4622 | 0.9676 | 0.0283 | 0.3687 | 122880
002403 | 0.4340 | 0.9718 | 0.0296 | 0.3699 | 122880
002404 | 0.5520 | 0.9689 | 0.0279 | 0.3902 | 122880
002405 | 0.5269 | 0.9802 | 0.0277 | 0.3930 | 122880
002406 | 0.5301 | 0.9674 | 0.0279 | 0.3832 | 122880
002407 | 0.5271 | 0.9703 | 0.0285 | 0.3444 | 122880
