step,train_total_loss_step
15499,0.0329766608774662
15549,0.04876437783241272
15599,0.05299651250243187
15649,0.0356479287147522
15699,0.040023062378168106
15749,0.043588243424892426
15799,0.04242929816246033
15849,0.04322677478194237
15899,0.04407956078648567
15949,0.05173920467495918
15999,0.0403781458735466
16049,0.0422842837870121
16099,0.050860099494457245
16149,0.04818817600607872
16199,0.04285361245274544
16249,0.04331368952989578
16299,0.041326869279146194
16349,0.046233613044023514
16399,0.03584585338830948
16449,0.04992726817727089
16499,0.03507217764854431
16549,0.053875233978033066
16599,0.04965190961956978
16649,0.04717216268181801
16699,0.04916921257972717
16749,0.04668959975242615
16799,0.04363357648253441
16849,0.047712456434965134
16899,0.041913654655218124
16949,0.04595411941409111
16999,0.040607623755931854
17049,0.04455956071615219
17099,0.038795094937086105
17149,0.04599618911743164
17199,0.03597165271639824
17249,0.0593959279358387
17299,0.04289882257580757
17349,0.04996442794799805
17399,0.040063485503196716
17449,0.0505232959985733
17499,0.04448695108294487
17549,0.04318622127175331
17599,0.035839006304740906
17649,0.04345645755529404
17699,0.04209641367197037
17749,0.04516447335481644
17799,0.04636058956384659
17849,0.040546122938394547
17899,0.04916835203766823
17949,0.03814024478197098
17999,0.044492457062006
18049,0.04068661481142044
18099,0.04629145562648773
18149,0.04757125675678253
18199,0.043331943452358246
18249,0.04897046834230423
18299,0.041688159108161926
18349,0.04395241290330887
18399,0.04535025730729103
18449,0.03960079699754715
18499,0.040881864726543427
18549,0.04220171645283699
18599,0.0373833030462265
18649,0.05452439561486244
18699,0.04177173972129822
18749,0.035378821194171906
18799,0.04050089046359062
18849,0.04309467226266861
18899,0.04657435789704323
18949,0.04465797170996666
18999,0.06116509065032005
19049,0.04487452656030655
19099,0.034984003752470016
19149,0.051544107496738434
19199,0.045710813254117966
19249,0.041416510939598083
19299,0.04194284602999687
19349,0.04752594605088234
19399,0.042903076857328415
19449,0.04041169956326485
19499,0.034946758300065994
19549,0.04136279597878456
19599,0.05017051100730896
19649,0.044724032282829285
19699,0.04755356162786484
19749,0.04333251714706421
19799,0.04240049794316292
19849,0.045305170118808746
19899,0.04042942076921463
19949,0.04755471646785736
19999,0.03418290987610817
20049,0.04155735298991203
20099,0.03957979381084442
20149,0.049311473965644836
20199,0.040971606969833374
20249,0.04178290069103241
20299,0.03844324126839638
20349,0.04561467841267586
20399,0.04271318018436432
20449,0.04258089140057564
20499,0.04359995573759079
20549,0.04069853574037552
20599,0.039759326726198196
20649,0.03542548790574074
20699,0.028622759506106377
20749,0.0422053299844265
20799,0.044961076229810715
20849,0.03685838729143143
20899,0.0382755808532238
20949,0.05276227742433548
20999,0.04481472447514534
21049,0.03730228170752525
21099,0.03914455696940422
21149,0.03810286149382591
21199,0.041750818490982056
21249,0.04348492622375488
21299,0.043537646532058716
21349,0.04093293100595474
21399,0.03806507959961891
21449,0.038583263754844666
21499,0.05053611099720001
21549,0.03461737558245659
21599,0.035647183656692505
21649,0.0397535115480423
21699,0.03763600066304207
21749,0.038984160870313644
21799,0.046611614525318146
21849,0.04233197495341301
21899,0.04043987765908241
21949,0.03084590472280979
21999,0.03903484344482422
22049,0.03718045726418495
22099,0.042668528854846954
22149,0.0384904220700264
22199,0.042898502200841904
22249,0.04270191490650177
22299,0.032635726034641266
22349,0.041931845247745514
22399,0.03840283304452896
22449,0.04541785269975662
22499,0.036869678646326065
22549,0.04267767071723938
22599,0.045010872185230255
22649,0.03588102012872696
22699,0.03870225325226784
22749,0.0398896224796772
22799,0.037292029708623886
22849,0.034870732575654984
22899,0.04378329962491989
22949,0.040209002792835236
22999,0.046901337802410126
23049,0.04023656249046326
23099,0.04541037231683731
23149,0.03485865890979767
23199,0.03807071968913078
23249,0.03446616604924202
23299,0.04021882638335228
23349,0.04243410378694534
23399,0.03399543836712837
23449,0.042943526059389114
23499,0.04297927767038345
23549,0.03646495193243027
23599,0.03831353038549423
23649,0.03800280764698982
23699,0.03688212111592293
23749,0.031205520033836365
23799,0.036573637276887894
23849,0.04022805392742157
23899,0.033852607011795044
23949,0.04404526576399803
23999,0.04532114416360855
24049,0.03826123848557472
24099,0.03633999451994896
24149,0.031606774777173996
24199,0.042650215327739716
24249,0.041859108954668045
24299,0.05020708590745926
24349,0.04070304334163666
24399,0.04243360087275505
24449,0.03696446493268013
24499,0.03279152885079384
24549,0.04588060453534126
24599,0.026766352355480194
24649,0.03854721784591675
24699,0.04624718800187111
24749,0.03630545735359192
24799,0.03911744803190231
24849,0.036776620894670486
24899,0.03840115666389465
24949,0.04536368325352669
24999,0.03856327757239342
25049,0.044483937323093414
25099,0.041326217353343964
25149,0.04799710959196091
25199,0.0362883023917675
25249,0.03327449411153793
25299,0.03715301677584648
25349,0.033341944217681885
25399,0.034559376537799835
25449,0.04200482740998268
25499,0.035115890204906464
25549,0.041163746267557144
25599,0.03538612276315689
25649,0.03866726905107498
25699,0.04232762008905411
25749,0.03618881106376648
25799,0.03478599339723587
25849,0.04626607149839401
25899,0.04512714594602585
25949,0.04412764310836792
25999,0.042311932891607285
26049,0.045990560203790665
26099,0.04272891581058502
26149,0.0427340492606163
26199,0.039610449224710464
26249,0.03585275635123253
26299,0.05041716620326042
26349,0.03697621077299118
26399,0.03902638703584671
26449,0.03348618745803833
26499,0.03520379588007927
26549,0.0360436737537384
26599,0.04226751998066902
26649,0.03193802386522293
26699,0.036292240023612976
26749,0.04028800129890442
26799,0.03902970626950264
26849,0.041677385568618774
26899,0.044095274060964584
26949,0.043006375432014465
26999,0.03762643039226532
27049,0.03501350060105324
27099,0.03205437958240509
27149,0.0387684591114521
27199,0.040345389395952225
27249,0.030512485653162003
27299,0.03810086101293564
27349,0.038395918905735016
27399,0.043542735278606415
27449,0.03268509730696678
27499,0.0431586317718029
27549,0.044753316789865494
27599,0.03739844635128975
27649,0.03804706782102585
27699,0.03506317734718323
27749,0.03186274319887161
27799,0.03732284903526306
27849,0.03978414088487625
27899,0.03288177400827408
27949,0.044817376881837845
27999,0.03446653485298157
28049,0.04742848873138428
28099,0.03157838433980942
28149,0.038375500589609146
28199,0.03216248378157616
28249,0.0374627560377121
28299,0.03655613213777542
28349,0.04032444581389427
28399,0.047384172677993774
28449,0.053773850202560425
28499,0.03522336483001709
28549,0.03489582985639572
28599,0.03552256152033806
28649,0.03772503510117531
28699,0.04554208368062973
28749,0.037549979984760284
28799,0.032359737902879715
28849,0.049637824296951294
28899,0.043195128440856934
28949,0.032798390835523605
28999,0.03798191249370575
29049,0.03435612842440605
29099,0.037986911833286285
29149,0.03657493367791176
29199,0.03633759170770645
29249,0.035777125507593155
29299,0.03587684780359268
29349,0.04388081654906273
29399,0.037834446877241135
29449,0.035918284207582474
29499,0.031615354120731354
29549,0.036478441208601
29599,0.03641033172607422
29649,0.032557182013988495
29699,0.04157312214374542
29749,0.04316088184714317
29799,0.02939693070948124
29849,0.02929055690765381
29899,0.04142935201525688
29949,0.036660704761743546
29999,0.03678257763385773
30049,0.04026724770665169
30099,0.03450769931077957
30149,0.04159676283597946
30199,0.03965209424495697
30249,0.03504261001944542
30299,0.031113741919398308
30349,0.03613130748271942
30399,0.02901923842728138
30449,0.03981723636388779
30499,0.0386180579662323
30549,0.03433334454894066
30599,0.029318640008568764
30649,0.031082065775990486
30699,0.035820238292217255
30749,0.04587980732321739
30799,0.036631081253290176
30849,0.04281272739171982
30899,0.036801088601350784
30949,0.03665579855442047
30999,0.045268889516592026
31049,0.037570979446172714
31099,0.04044457897543907
31149,0.03796514868736267
31199,0.03560854494571686
31249,0.03152782842516899
31299,0.03341984748840332
31349,0.03367217257618904
31399,0.02655835822224617
31449,0.037789296358823776
31499,0.030770957469940186
31549,0.03455134481191635
31599,0.04713486507534981
31649,0.03807545080780983
31699,0.041648197919130325
31749,0.037973880767822266
31799,0.043695010244846344
31849,0.04026360809803009
31899,0.03544502332806587
31949,0.032803721725940704
31999,0.03857368230819702
32049,0.044722624123096466
32099,0.04156150296330452
32149,0.03576578572392464
32199,0.038378216326236725
32249,0.032191794365644455
32299,0.04342956095933914
32349,0.034655388444662094
32399,0.04279381036758423
32449,0.034556806087493896
32499,0.039645131677389145
32549,0.03543991968035698
32599,0.033649880439043045
32649,0.03815395385026932
32699,0.04107728973031044
32749,0.0334588959813118
32799,0.031092578545212746
32849,0.03993019089102745
32899,0.028420310467481613
32949,0.04088204354047775
32999,0.03089878521859646
33049,0.035087186843156815
33099,0.041785191744565964
33149,0.03985777124762535
33199,0.03135687857866287
33249,0.038013577461242676
33299,0.029629772529006004
33349,0.035448186099529266
33399,0.03763972222805023
33449,0.035890884697437286
33499,0.040653374046087265
33549,0.0324573889374733
33599,0.037658438086509705
33649,0.043011777102947235
33699,0.03873392567038536
33749,0.027425799518823624
33799,0.034236665815114975
33849,0.03341907635331154
33899,0.041873689740896225
33949,0.032005418092012405
33999,0.03156835585832596
34049,0.030359812080860138
34099,0.025269249454140663
34149,0.03799896314740181
34199,0.04231884330511093
34249,0.0287481602281332
34299,0.0322544239461422
34349,0.03837369382381439
34399,0.034530866891145706
34449,0.03942719101905823
34499,0.0319044254720211
34549,0.03275381028652191
34599,0.040759917348623276
34649,0.046403735876083374
34699,0.030212119221687317
34749,0.035891808569431305
34799,0.03230556473135948
34849,0.039614953100681305
34899,0.03579038754105568
34949,0.040068477392196655
34999,0.03701773285865784
35049,0.037512049078941345
35099,0.03962365537881851
35149,0.02942897379398346
35199,0.033807847648859024
35249,0.04605771228671074
35299,0.03730214759707451
35349,0.040585022419691086
35399,0.041109662503004074
35449,0.03119177743792534
35499,0.04141637682914734
35549,0.04003288224339485
35599,0.037908196449279785
35649,0.03148017078638077
35699,0.03560781851410866
35749,0.02926381677389145
35799,0.036527134478092194
35849,0.027057979255914688
35899,0.03225760906934738
35949,0.029009709134697914
35999,0.037985727190971375
36049,0.04187890887260437
36099,0.03784056752920151
36149,0.03822825849056244
36199,0.03614092245697975
36249,0.03607876971364021
36299,0.03153645992279053
36349,0.03640146553516388
36399,0.04031305015087128
36449,0.03428705781698227
36499,0.03583838790655136
36549,0.032081980258226395
36599,0.0372682549059391
36649,0.03358055651187897
36699,0.03261606767773628
36749,0.033948466181755066
36799,0.04127741977572441
36849,0.0361078605055809
36899,0.030971549451351166
36949,0.027458691969513893
36999,0.033382028341293335
37049,0.0303180031478405
37099,0.031541772186756134
37149,0.03623795136809349
37199,0.029802896082401276
37249,0.03401188924908638
37299,0.03269398584961891
37349,0.04235292226076126
37399,0.029174357652664185
37449,0.028397012501955032
37499,0.029389258474111557
37549,0.03610038012266159
37599,0.03770315647125244
37649,0.02885480970144272
37699,0.028773676604032516
37749,0.03577863797545433
37799,0.026739653199911118
37849,0.029415102675557137
37899,0.029700569808483124
37949,0.035575054585933685
37999,0.04092284291982651
38049,0.03256869688630104
38099,0.03235584497451782
38149,0.04243168607354164
38199,0.029268382117152214
38249,0.037847504019737244
38299,0.02821621298789978
38349,0.03330698236823082
38399,0.047778256237506866
38449,0.02353975921869278
38499,0.03749249130487442
38549,0.03186576068401337
38599,0.03370044380426407
38649,0.030712062492966652
38699,0.03408052772283554
38749,0.034322068095207214
38799,0.02400067076086998
38849,0.03184325620532036
38899,0.03080696240067482
38949,0.03667591139674187
38999,0.03287653997540474
39049,0.029425473883748055
39099,0.04150702804327011
39149,0.031944047659635544
39199,0.03617661073803902
39249,0.036451589316129684
39299,0.035578444600105286
39349,0.034797731786966324
39399,0.03617899864912033
39449,0.03339914232492447
39499,0.03370421379804611
39549,0.03720872104167938
39599,0.037274982780218124
39649,0.02641517110168934
39699,0.030391696840524673
39749,0.03194404020905495
39799,0.03177550807595253
39849,0.0320369116961956
39899,0.05332769826054573
39949,0.02996215783059597
39999,0.046486902981996536
40049,0.03044300712645054
40099,0.03238027170300484
40149,0.03026566654443741
40199,0.04152222350239754
40249,0.03605121746659279
40299,0.03751073032617569
40349,0.033356208354234695
40399,0.0375407412648201
40449,0.036308653652668
40499,0.027297964319586754
40549,0.03251519054174423
40599,0.03384096175432205
40649,0.03375967592000961
40699,0.03686712309718132
40749,0.03765547275543213
40799,0.037471503019332886
40849,0.030484726652503014
40899,0.035504050552845
40949,0.03145340085029602
40999,0.033239565789699554
41049,0.026211058720946312
41099,0.03520194813609123
41149,0.03249242529273033
41199,0.0316549688577652
41249,0.027888191863894463
41299,0.03564240038394928
41349,0.047907549887895584
41399,0.030030252411961555
41449,0.034360066056251526
41499,0.03405527025461197
41549,0.028368763625621796
41599,0.029195141047239304
41649,0.03019622713327408
41699,0.03306075930595398
41749,0.03099563904106617
41799,0.032007623463869095
41849,0.02984311431646347
41899,0.03456313908100128
41949,0.03225422650575638
41999,0.03586938977241516
42049,0.04011482000350952
42099,0.03227105364203453
42149,0.030232295393943787
42199,0.03602571412920952
42249,0.030656784772872925
42299,0.04033369943499565
42349,0.04115531966090202
42399,0.0416509285569191
42449,0.033504366874694824
42499,0.030135171487927437
42549,0.03872455283999443
42599,0.03358479589223862
42649,0.03547081723809242
42699,0.03102278523147106
42749,0.030976267531514168
42799,0.028380418196320534
42849,0.029336940497159958
42899,0.036580901592969894
42949,0.02171575464308262
42999,0.037369225174188614
43049,0.02943422459065914
43099,0.025941450148820877
43149,0.028104634955525398
43199,0.03180881589651108
43249,0.026950649917125702
43299,0.028642207384109497
43349,0.032772645354270935
43399,0.03607778251171112
43449,0.036063287407159805
43499,0.03653973340988159
43549,0.04578123614192009
43599,0.03740917891263962
43649,0.0365511029958725
43699,0.038065265864133835
43749,0.03385625034570694
43799,0.030058175325393677
43849,0.029300615191459656
43899,0.03380986675620079
43949,0.03414712846279144
43999,0.03481226786971092
44049,0.025288421660661697
44099,0.028777342289686203
44149,0.03428022190928459
44199,0.031185930594801903
44249,0.031086962670087814
44299,0.03735500946640968
44349,0.0377827063202858
44399,0.029774921014904976
44449,0.03236209973692894
44499,0.027531065046787262
44549,0.03606605529785156
44599,0.038213495165109634
44649,0.03852149099111557
44699,0.035941578447818756
44749,0.0336461216211319
44799,0.024232808500528336
44849,0.038067057728767395
44899,0.03421472758054733
44949,0.03699282184243202
44999,0.04288165271282196
45049,0.029293227940797806
45099,0.041848670691251755
45149,0.03367610648274422
45199,0.03358623385429382
45249,0.027567224577069283
45299,0.03032536432147026
45349,0.033024951815605164
45399,0.04001922532916069
45449,0.03468412160873413
45499,0.03830284625291824
45549,0.03797230124473572
45599,0.03185131773352623
45649,0.034761566668748856
45699,0.025909559801220894
45749,0.027689743787050247
45799,0.03273551166057587
45849,0.025770731270313263
45899,0.03258880227804184
45949,0.032612595707178116
45999,0.031197652220726013
46049,0.03392153978347778
46099,0.028048602864146233
46149,0.027266008779406548
46199,0.03127903863787651
46249,0.038233451545238495
46299,0.03634040057659149
46349,0.027585308998823166
46399,0.02761710062623024
46449,0.02532787434756756
46499,0.032124266028404236
46549,0.0353337824344635
46599,0.029006822034716606
46649,0.03835388273000717
46699,0.044531673192977905
46749,0.03762667626142502
46799,0.04021322727203369
46849,0.03579328954219818
46899,0.033553481101989746
46949,0.035544298589229584
46999,0.03001437708735466
47049,0.02274015173316002
47099,0.03218000382184982
47149,0.03109515644609928
47199,0.03885969519615173
47249,0.02689649909734726
47299,0.034527115523815155
47349,0.033196814358234406
47399,0.028262846171855927
47449,0.03751971572637558
47499,0.028518876060843468
47549,0.03207935392856598
47599,0.034905120730400085
47649,0.03260838985443115
47699,0.032093316316604614
47749,0.040687642991542816
47799,0.03428056836128235
47849,0.034773387014865875
47899,0.03708656132221222
47949,0.03553558886051178
47999,0.028891799971461296
48049,0.035162102431058884
48099,0.031818680465221405
48149,0.03240744769573212
48199,0.03128867596387863
48249,0.02936168946325779
48299,0.028137726709246635
48349,0.027828412130475044
48399,0.03357360512018204
48449,0.03444409370422363
48499,0.038032300770282745
48549,0.02743895910680294
48599,0.027717050164937973
48649,0.026190180331468582
48699,0.036484356969594955
48749,0.03880532085895538
48799,0.03161193057894707
48849,0.04044584557414055
48899,0.03673999011516571
48949,0.025735799223184586
48999,0.0367514006793499
49049,0.03361533209681511
49099,0.029419004917144775
49149,0.025966858491301537
49199,0.036239802837371826
49249,0.03236384317278862
49299,0.03607925772666931
49349,0.03502308577299118
49399,0.03910587728023529
49449,0.032407861202955246
49499,0.03178168460726738
49549,0.03444421663880348
49599,0.038660768419504166
49649,0.031661830842494965
49699,0.022838227450847626
49749,0.029652956873178482
49799,0.030501829460263252
49849,0.04543192312121391
49899,0.025340823456645012
49949,0.029782593250274658
49999,0.02727833017706871
50049,0.027650678530335426
50099,0.03935040533542633
50149,0.03292783722281456
50199,0.04053599014878273
50249,0.03319896385073662
50299,0.03561001271009445
50349,0.031557489186525345
50399,0.0321427546441555
50449,0.03757332265377045
50499,0.026857569813728333
50549,0.02954931929707527
50599,0.027174001559615135
50649,0.03401181474328041
50699,0.03720051422715187
50749,0.038037996739149094
50799,0.029681365936994553
50849,0.028741151094436646
50899,0.03791750222444534
50949,0.0340142585337162
50999,0.03097623586654663
51049,0.030171513557434082
51099,0.02826155722141266
51149,0.026480035856366158
51199,0.03145916387438774
51249,0.04011674225330353
51299,0.02885284088551998
51349,0.029871217906475067
51399,0.03942345082759857
51449,0.031504321843385696
51499,0.029710963368415833
51549,0.03416923061013222
51599,0.02724733203649521
51649,0.03079274855554104
51699,0.03454473614692688
51749,0.04340606927871704
51799,0.02654278092086315
51849,0.029709042981266975
51899,0.023765070363879204
51949,0.024686099961400032
51999,0.036852285265922546
52049,0.032622531056404114
52099,0.028763622045516968
52149,0.030785024166107178
52199,0.03235974162817001
52249,0.03150609880685806
52299,0.03146125376224518
52349,0.027057478204369545
52399,0.03370659425854683
52449,0.03283338248729706
52499,0.03033613972365856
52549,0.03803175687789917
52599,0.03196965157985687
52649,0.03757787495851517
52699,0.034599483013153076
52749,0.02800203487277031
52799,0.028606034815311432
52849,0.03619783744215965
52899,0.03543100506067276
52949,0.03476716950535774
52999,0.02888163924217224
53049,0.03476971387863159
53099,0.02633059211075306
53149,0.03287538141012192
53199,0.03064977563917637
53249,0.03034140169620514
53299,0.0316477008163929
53349,0.02975289523601532
53399,0.03423558920621872
53449,0.03934156522154808
53499,0.037653498351573944
53549,0.030643412843346596
53599,0.027523115277290344
53649,0.03590306639671326
53699,0.025749046355485916
53749,0.0300087109208107
53799,0.03915349021553993
53849,0.034320563077926636
53899,0.030347172170877457
53949,0.029868267476558685
53999,0.03502551466226578
54049,0.030671661719679832
54099,0.03303409740328789
54149,0.03556155040860176
54199,0.03156910464167595
54249,0.032535627484321594
54299,0.028903204947710037
54349,0.029426025226712227
54399,0.03179474547505379
54449,0.02866830676794052
54499,0.02534477226436138
54549,0.03781772777438164
54599,0.0348520502448082
54649,0.026364749297499657
54699,0.02851998433470726
54749,0.03176122531294823
54799,0.03046366758644581
54849,0.028644984588027
54899,0.03755898401141167
54949,0.029538404196500778
54999,0.02780245617032051
55049,0.029673706740140915
55099,0.032573994249105453
55149,0.028100769966840744
55199,0.025310233235359192
55249,0.03015950880944729
55299,0.02943344973027706
55349,0.03438754379749298
55399,0.040243081748485565
55449,0.026372117921710014
55499,0.031119849532842636
55549,0.04001692682504654
55599,0.037174105644226074
55649,0.031581196933984756
55699,0.026875395327806473
55749,0.036530107259750366
55799,0.031758517026901245
55849,0.028724774718284607
55899,0.03614521026611328
55949,0.0315592959523201
55999,0.035560399293899536
56049,0.03175588697195053
56099,0.033698923885822296
56149,0.026203829795122147
56199,0.028231119737029076
56249,0.03547905385494232
56299,0.02910015918314457
56349,0.03363513946533203
56399,0.028903024271130562
56449,0.02865731343626976
56499,0.03823838382959366
56549,0.027483832091093063
56599,0.024972746148705482
56649,0.028061307966709137
56699,0.03244353085756302
56749,0.02805352583527565
56799,0.03721221536397934
56849,0.029232194647192955
56899,0.030972057953476906
56949,0.037197601050138474
56999,0.031053949147462845
57049,0.029780324548482895
57099,0.026985622942447662
57149,0.03908176347613335
57199,0.028687475249171257
57249,0.03925604000687599
57299,0.027419893071055412
57349,0.031779397279024124
57399,0.02737591415643692
57449,0.02749692276120186
57499,0.028429074212908745
57549,0.02918556146323681
57599,0.035236656665802
57649,0.031902145594358444
57699,0.03137684613466263
57749,0.03589937835931778
57799,0.027762673795223236
57849,0.030867043882608414
57899,0.027210040017962456
57949,0.028176389634609222
57999,0.026341181248426437
58049,0.034591302275657654
58099,0.027321260422468185
58149,0.027062661945819855
58199,0.03333127871155739
58249,0.029065586626529694
58299,0.029340550303459167
58349,0.03125518932938576
