step,train_g_loss_step
8849,0.3382814824581146
8899,0.3062804043292999
8949,0.29411548376083374
8999,0.3414505124092102
9049,0.3103838264942169
9099,0.34047624468803406
9149,0.32360875606536865
9199,0.3075263798236847
9249,0.3117038309574127
9299,0.31238579750061035
9349,0.31097981333732605
9399,0.3018810749053955
9449,0.3128328323364258
9499,0.292296826839447
9549,0.2950705289840698
9599,0.20429283380508423
9649,0.3508477210998535
9699,0.3232518136501312
9749,0.3258202373981476
9799,0.30599477887153625
9849,0.3091788589954376
9899,0.3140104413032532
9949,0.2956247627735138
9999,0.3127439022064209
10049,0.3286851942539215
10099,0.2955254316329956
10149,0.31355494260787964
10199,0.33111703395843506
10249,0.2967362105846405
10299,0.3051222860813141
10349,0.31714150309562683
10399,0.3133927881717682
10449,0.29366588592529297
10499,0.2602478563785553
10549,0.30450859665870667
10599,0.3070414364337921
10649,0.24128703773021698
10699,0.2982126772403717
10749,0.3221161663532257
10799,0.3356856405735016
10849,0.31674647331237793
10899,0.31953904032707214
10949,0.21686597168445587
10999,0.31569206714630127
11049,0.30759286880493164
11099,0.3142351508140564
11149,0.3197554051876068
11199,0.2897225320339203
11249,0.3419643044471741
11299,0.31956925988197327
11349,0.28417330980300903
11399,0.2545725703239441
11449,0.3015141785144806
11499,0.31900593638420105
11549,0.3072727918624878
11599,0.30365100502967834
11649,0.2990724742412567
11699,0.2727484107017517
11749,0.27983686327934265
11799,0.31227055191993713
11849,0.3547934889793396
11899,0.2611555755138397
11949,0.3132322430610657
11999,0.30021780729293823
12049,0.2965146005153656
12099,0.2629784047603607
12149,0.30946025252342224
12199,0.3296646475791931
12249,0.3168977200984955
12299,0.30041491985321045
12349,0.29843389987945557
12399,0.34018388390541077
12449,0.29720568656921387
12499,0.29577842354774475
12549,0.2920330762863159
12599,0.30781567096710205
12649,0.28293898701667786
12699,0.30904072523117065
12749,0.3019377589225769
12799,0.3061005473136902
12849,0.3131765127182007
12899,0.28656306862831116
12949,0.30472445487976074
12999,0.3004860579967499
13049,0.3178081214427948
13099,0.30874156951904297
13149,0.30590754747390747
13199,0.3211245834827423
13249,0.33814164996147156
13299,0.3069007694721222
13349,0.3403494656085968
13399,0.34176650643348694
13449,0.29369911551475525
13499,0.2986276149749756
13549,0.25128915905952454
13599,0.3150395452976227
13649,0.33776023983955383
13699,0.2900872826576233
13749,0.30583277344703674
13799,0.33306583762168884
13849,0.3125089108943939
13899,0.31055206060409546
13949,0.29644879698753357
13999,0.3180829882621765
14049,0.25904548168182373
14099,0.29753708839416504
14149,0.30430230498313904
14199,0.320383757352829
14249,0.2583577632904053
14299,0.3280303180217743
14349,0.257666677236557
14399,0.310381680727005
14449,0.3330850601196289
14499,0.3020484745502472
14549,0.3047395348548889
14599,0.33834365010261536
14649,0.3056560158729553
14699,0.3386991620063782
14749,0.25029540061950684
14799,0.30681145191192627
14849,0.308657705783844
14899,0.2669261693954468
14949,0.3234861195087433
14999,0.32409921288490295
15049,0.304842084646225
15099,0.22622203826904297
15149,0.29620084166526794
15199,0.33128368854522705
15249,0.29455167055130005
15299,0.29843857884407043
15349,0.327065110206604
15399,0.3365440368652344
15449,0.34844735264778137
15499,0.27466392517089844
15549,0.33934494853019714
15599,0.31732770800590515
15649,0.3196553885936737
15699,0.34509187936782837
15749,0.29545217752456665
15799,0.2996227443218231
15849,0.25017231702804565
15899,0.29713010787963867
15949,0.24805082380771637
15999,0.27812811732292175
16049,0.2873024046421051
16099,0.31803447008132935
16149,0.31440427899360657
16199,0.32944777607917786
16249,0.30991920828819275
16299,0.2781153917312622
16349,0.28137195110321045
16399,0.30283862352371216
16449,0.3311231732368469
16499,0.3354557752609253
16549,0.2728525400161743
16599,0.3281787037849426
16649,0.25860679149627686
16699,0.3207413852214813
16749,0.3120359182357788
16799,0.3670586347579956
16849,0.2968731224536896
16899,0.33222079277038574
16949,0.307746022939682
16999,0.2976105511188507
17049,0.35078737139701843
17099,0.31669342517852783
17149,0.2951775789260864
17199,0.29503655433654785
17249,0.2809414565563202
17299,0.2618327736854553
17349,0.32314255833625793
17399,0.3408428132534027
17449,0.27768468856811523
17499,0.3325079083442688
17549,0.31622445583343506
17599,0.3019266724586487
17649,0.28460174798965454
17699,0.3215312957763672
17749,0.2628108859062195
17799,0.33964869379997253
17849,0.30710479617118835
17899,0.34894096851348877
17949,0.318319171667099
17999,0.29579517245292664
18049,0.3070421516895294
18099,0.30341795086860657
18149,0.3307061493396759
18199,0.29151099920272827
18249,0.34727799892425537
18299,0.30314236879348755
18349,0.22863464057445526
18399,0.2838667035102844
18449,0.31106072664260864
18499,0.31772175431251526
18549,0.3383777439594269
18599,0.21281495690345764
18649,0.26248881220817566
18699,0.3144853413105011
18749,0.30050984025001526
18799,0.33359605073928833
18849,0.28926900029182434
18899,0.3256264328956604
18949,0.3000916838645935
18999,0.3507194519042969
19049,0.30350393056869507
19099,0.31545138359069824
19149,0.3470865488052368
19199,0.2794029414653778
19249,0.27360454201698303
19299,0.3025226891040802
19349,0.34320002794265747
19399,0.3508051633834839
19449,0.30746063590049744
19499,0.31781005859375
19549,0.341064453125
19599,0.3208848237991333
19649,0.33351680636405945
19699,0.3542257845401764
19749,0.31677770614624023
19799,0.29970255494117737
19849,0.29492488503456116
19899,0.3273731470108032
19949,0.20850037038326263
19999,0.28298133611679077
20049,0.3175338804721832
20099,0.3252716064453125
20149,0.3427879214286804
20199,0.385038822889328
20249,0.3257611095905304
20299,0.28864994645118713
20349,0.29324162006378174
20399,0.3184240162372589
20449,0.3154788613319397
20499,0.3431190550327301
20549,0.2554379403591156
20599,0.2937735319137573
20649,0.22446796298027039
20699,0.29569926857948303
20749,0.3368293344974518
20799,0.2867838740348816
20849,0.32268598675727844
20899,0.34936386346817017
20949,0.3203956186771393
20999,0.3225845992565155
21049,0.27686405181884766
21099,0.3129729628562927
21149,0.28664252161979675
21199,0.3365468680858612
21249,0.30580466985702515
21299,0.35810673236846924
21349,0.29249298572540283
21399,0.32104751467704773
21449,0.2931385636329651
21499,0.30402836203575134
21549,0.29709193110466003
21599,0.3021041452884674
21649,0.2757795453071594
21699,0.30818814039230347
21749,0.27938970923423767
21799,0.3414539396762848
21849,0.3149558901786804
21899,0.29019927978515625
21949,0.3109557330608368
21999,0.30955299735069275
22049,0.32411256432533264
22099,0.30480751395225525
22149,0.27288252115249634
22199,0.2964726388454437
22249,0.2429964691400528
22299,0.31511062383651733
22349,0.2896285951137543
22399,0.29216691851615906
22449,0.24222639203071594
22499,0.2806502878665924
22549,0.29216518998146057
22599,0.2977093458175659
22649,0.30064794421195984
22699,0.2842332124710083
22749,0.3235616087913513
22799,0.272901713848114
22849,0.2839280366897583
22899,0.2761966288089752
22949,0.2980053126811981
22999,0.2999231219291687
23049,0.32810866832733154
23099,0.2880125343799591
23149,0.30424532294273376
23199,0.3143148124217987
23249,0.3459687829017639
23299,0.290254682302475
23349,0.3158903419971466
23399,0.3024980425834656
23449,0.3058595061302185
23499,0.24961338937282562
23549,0.25669169425964355
23599,0.29363128542900085
23649,0.2832471430301666
23699,0.28605929017066956
23749,0.33866772055625916
23799,0.3316616714000702
23849,0.28934672474861145
23899,0.31995439529418945
23949,0.2855038344860077
23999,0.274472177028656
24049,0.25969088077545166
24099,0.3158685564994812
24149,0.25196772813796997
24199,0.1754239946603775
24249,0.3294156491756439
24299,0.2968091070652008
24349,0.3222638666629791
24399,0.30424755811691284
24449,0.31379589438438416
24499,0.3048498034477234
24549,0.3011397123336792
24599,0.3413349688053131
24649,0.3288552463054657
24699,0.2704261541366577
24749,0.29046759009361267
24799,0.3152056038379669
24849,0.35685205459594727
24899,0.3017238974571228
24949,0.3081810772418976
24999,0.2992502450942993
25049,0.26634833216667175
25099,0.2929244935512543
25149,0.30497607588768005
25199,0.2966645658016205
25249,0.3495458960533142
25299,0.2986597716808319
25349,0.23517745733261108
25399,0.30050116777420044
25449,0.26824039220809937
25499,0.29511311650276184
25549,0.3235825002193451
25599,0.32189151644706726
25649,0.2676539719104767
25699,0.3073694109916687
25749,0.2861340641975403
25799,0.2769767940044403
25849,0.2644008994102478
25899,0.3095170259475708
25949,0.28251171112060547
25999,0.3246179521083832
26049,0.34823721647262573
26099,0.29619258642196655
26149,0.3085545003414154
26199,0.29210320115089417
26249,0.3039679527282715
26299,0.35574766993522644
26349,0.2585938572883606
26399,0.31964659690856934
26449,0.24608464539051056
26499,0.34604090452194214
26549,0.3201862573623657
26599,0.2672921419143677
26649,0.2826811969280243
26699,0.3382585346698761
26749,0.33672502636909485
26799,0.34220555424690247
26849,0.30730360746383667
26899,0.24022792279720306
26949,0.28260737657546997
26999,0.3106134831905365
27049,0.31587499380111694
27099,0.2558296322822571
27149,0.30066052079200745
27199,0.3402644097805023
27249,0.3286341428756714
27299,0.27867963910102844
27349,0.3265918791294098
27399,0.3393305242061615
27449,0.2894010543823242
27499,0.32889261841773987
27549,0.27217763662338257
27599,0.29316624999046326
27649,0.3291971981525421
27699,0.2919120788574219
27749,0.3096752464771271
27799,0.3302188217639923
27849,0.3447851538658142
27899,0.2764482796192169
27949,0.3246404528617859
27999,0.31133177876472473
28049,0.25009235739707947
28099,0.254982590675354
28149,0.3163903057575226
28199,0.226998433470726
28249,0.31418609619140625
28299,0.3202289938926697
28349,0.32942450046539307
28399,0.2884558141231537
28449,0.31290867924690247
28499,0.29315999150276184
28549,0.3325055241584778
28599,0.33466318249702454
28649,0.28607678413391113
28699,0.28891870379447937
28749,0.27907100319862366
28799,0.2824890613555908
28849,0.2878572940826416
28899,0.28101637959480286
28949,0.2666153013706207
28999,0.31559833884239197
29049,0.35201629996299744
29099,0.32124513387680054
29149,0.2840174734592438
29199,0.3193046450614929
29249,0.2491859495639801
29299,0.32188451290130615
29349,0.32895615696907043
29399,0.2529880106449127
29449,0.33516499400138855
29499,0.2992931604385376
29549,0.3225368559360504
29599,0.3184552490711212
29649,0.2537638247013092
29699,0.3109237849712372
29749,0.30568069219589233
29799,0.3009173274040222
29849,0.3371462821960449
29899,0.3030030131340027
29949,0.29874187707901
29999,0.3122963607311249
30049,0.32152482867240906
30099,0.29024815559387207
30149,0.3163243234157562
30199,0.28754881024360657
30249,0.29135677218437195
30299,0.34236371517181396
30349,0.31227895617485046
30399,0.3193814158439636
30449,0.31125929951667786
30499,0.32840126752853394
30549,0.32371217012405396
30599,0.275132954120636
30649,0.30647826194763184
30699,0.2844388484954834
30749,0.3124682307243347
30799,0.3050048053264618
30849,0.2414773553609848
30899,0.3273027837276459
30949,0.2922605872154236
30999,0.31065633893013
31049,0.30675849318504333
31099,0.292543888092041
31149,0.3133317530155182
31199,0.3479059636592865
31249,0.3329741954803467
31299,0.28665339946746826
31349,0.2722133994102478
31399,0.2837614417076111
31449,0.2864774465560913
31499,0.25302767753601074
31549,0.29589563608169556
31599,0.342017263174057
31649,0.2666619122028351
31699,0.3015354871749878
31749,0.3191893994808197
31799,0.28052276372909546
31849,0.3258174955844879
31899,0.27710339426994324
31949,0.25817182660102844
31999,0.29813650250434875
32049,0.26698416471481323
32099,0.251547247171402
32149,0.2754346430301666
32199,0.2341805398464203
32249,0.3013623356819153
32299,0.23170042037963867
32349,0.3111419677734375
32399,0.3061790466308594
32449,0.3441738188266754
32499,0.3118794560432434
32549,0.32139018177986145
32599,0.2746862471103668
32649,0.22897282242774963
32699,0.34122028946876526
32749,0.27004343271255493
32799,0.255984365940094
32849,0.3279266953468323
32899,0.30270153284072876
32949,0.2934752106666565
32999,0.29210445284843445
33049,0.2865283489227295
33099,0.30988067388534546
33149,0.3094673454761505
33199,0.32224228978157043
33249,0.2943214178085327
33299,0.2658033072948456
33349,0.26115748286247253
33399,0.3353697657585144
33449,0.30146482586860657
33499,0.26217061281204224
33549,0.34364575147628784
33599,0.32089221477508545
33649,0.3355291485786438
33699,0.3045513331890106
33749,0.32228749990463257
33799,0.3214337229728699
33849,0.31509605050086975
33899,0.3166863024234772
33949,0.3330353796482086
33999,0.32987862825393677
34049,0.26521775126457214
34099,0.28924354910850525
34149,0.3124721050262451
34199,0.24446120858192444
34249,0.3002947270870209
34299,0.3589821457862854
34349,0.33270594477653503
34399,0.3139513432979584
34449,0.31260913610458374
34499,0.2742307186126709
34549,0.34171921014785767
34599,0.3214540183544159
34649,0.308226078748703
34699,0.27320852875709534
34749,0.2638494074344635
34799,0.33203452825546265
34849,0.2564796507358551
34899,0.22580327093601227
34949,0.3301496207714081
34999,0.30151253938674927
35049,0.3613588809967041
35099,0.3040234446525574
35149,0.2700798809528351
35199,0.3298216164112091
35249,0.32386791706085205
35299,0.3344767987728119
35349,0.31505486369132996
35399,0.3348057270050049
35449,0.30665597319602966
35499,0.32623302936553955
35549,0.3013686537742615
35599,0.32870814204216003
35649,0.3330610394477844
35699,0.318576842546463
35749,0.30564069747924805
35799,0.33543476462364197
35849,0.26723361015319824
35899,0.3004891574382782
35949,0.28140023350715637
35999,0.27808913588523865
36049,0.29024726152420044
36099,0.29378989338874817
36149,0.30062922835350037
36199,0.30483320355415344
36249,0.2903780937194824
36299,0.309499055147171
36349,0.3030742108821869
36399,0.29920417070388794
36449,0.3421132266521454
36499,0.30631211400032043
36549,0.29748353362083435
36599,0.33322277665138245
36649,0.2670336067676544
36699,0.2431085705757141
36749,0.317645788192749
36799,0.2967492938041687
36849,0.3081968128681183
36899,0.28337153792381287
36949,0.3128751516342163
36999,0.30877572298049927
37049,0.3176214396953583
37099,0.3051365911960602
37149,0.30645132064819336
37199,0.29938265681266785
37249,0.30982470512390137
37299,0.295388400554657
37349,0.32782477140426636
37399,0.2994503676891327
37449,0.2565382122993469
37499,0.26086530089378357
37549,0.31377607583999634
37599,0.30401676893234253
37649,0.3025350570678711
37699,0.3396540880203247
37749,0.2360299527645111
37799,0.3010057508945465
37849,0.31104767322540283
37899,0.30620816349983215
37949,0.3333567678928375
37999,0.3301185667514801
38049,0.3543623685836792
38099,0.3045336902141571
38149,0.29801759123802185
38199,0.2921779155731201
38249,0.2923314571380615
38299,0.2856355607509613
38349,0.2868891656398773
38399,0.344806969165802
38449,0.28676775097846985
38499,0.319443017244339
38549,0.3198956549167633
38599,0.3279404044151306
38649,0.22773033380508423
38699,0.3286805748939514
38749,0.3054264485836029
38799,0.3039299547672272
38849,0.2996535301208496
38899,0.3241006135940552
38949,0.2853221893310547
38999,0.29002198576927185
39049,0.3453565537929535
39099,0.2825401723384857
39149,0.2845935523509979
39199,0.3361450135707855
39249,0.31656134128570557
39299,0.3001539707183838
39349,0.288749635219574
39399,0.2935677170753479
39449,0.289447546005249
39499,0.31954506039619446
39549,0.32169008255004883
39599,0.3079962134361267
39649,0.32618868350982666
39699,0.3042733669281006
39749,0.332831472158432
39799,0.2769756019115448
39849,0.2713218629360199
39899,0.3091703951358795
39949,0.3252154588699341
39999,0.3073357045650482
40049,0.3130059838294983
40099,0.30185437202453613
40149,0.2947121560573578
40199,0.29326289892196655
40249,0.26011139154434204
40299,0.32391268014907837
40349,0.2908250093460083
40399,0.3016173541545868
40449,0.31529873609542847
40499,0.3300534188747406
40549,0.2676768898963928
40599,0.309751033782959
40649,0.3247315585613251
40699,0.3442503809928894
40749,0.34996262192726135
40799,0.29506319761276245
40849,0.28283846378326416
40899,0.2822669744491577
40949,0.31290310621261597
40999,0.3484862148761749
41049,0.3332709074020386
41099,0.3428018391132355
41149,0.33307117223739624
41199,0.29175350069999695
41249,0.30583900213241577
41299,0.3560619354248047
41349,0.32119137048721313
41399,0.28403422236442566
41449,0.30902957916259766
41499,0.30577903985977173
41549,0.28394830226898193
41599,0.28859809041023254
41649,0.2926102876663208
41699,0.28826281428337097
41749,0.31383058428764343
41799,0.2764703035354614
41849,0.3132365643978119
41899,0.2897816598415375
41949,0.31807437539100647
41999,0.2931542694568634
42049,0.28660106658935547
42099,0.30468419194221497
42149,0.3102121353149414
42199,0.298038125038147
42249,0.27347055077552795
42299,0.31631121039390564
42349,0.29766449332237244
42399,0.20924590528011322
42449,0.3073092997074127
42499,0.2674393653869629
42549,0.3142339289188385
42599,0.3511013090610504
42649,0.3043367266654968
42699,0.34026092290878296
42749,0.25763189792633057
42799,0.3027101159095764
42849,0.32520899176597595
42899,0.3255245089530945
42949,0.28372710943222046
42999,0.31772708892822266
43049,0.3145214915275574
43099,0.2813171446323395
43149,0.23977121710777283
43199,0.3452039062976837
43249,0.3088364601135254
43299,0.29603511095046997
43349,0.3281260132789612
43399,0.34675511717796326
43449,0.3630594313144684
43499,0.3243764638900757
43549,0.31938818097114563
43599,0.3212377429008484
43649,0.31747767329216003
43699,0.3027536869049072
43749,0.3027017414569855
43799,0.2603106200695038
43849,0.30807456374168396
43899,0.3089495301246643
43949,0.31642425060272217
43999,0.26585087180137634
44049,0.2807675898075104
44099,0.28549012541770935
44149,0.287346214056015
44199,0.2528684735298157
44249,0.313577800989151
44299,0.266139417886734
44349,0.291022390127182
44399,0.33994343876838684
44449,0.3004091680049896
44499,0.3036595284938812
44549,0.3347523510456085
44599,0.2997157871723175
44649,0.34620213508605957
44699,0.32214802503585815
44749,0.35405290126800537
44799,0.2989676594734192
44849,0.3324291408061981
44899,0.24191074073314667
44949,0.3035075068473816
44999,0.3256268799304962
45049,0.3228805363178253
45099,0.3306732773780823
45149,0.31771010160446167
45199,0.22841015458106995
45249,0.251408189535141
45299,0.3065498173236847
45349,0.25199827551841736
45399,0.3454754054546356
45449,0.3034461736679077
45499,0.2813672721385956
45549,0.25891152024269104
45599,0.3197615444660187
45649,0.29237619042396545
45699,0.2682543098926544
45749,0.280405730009079
45799,0.31135740876197815
45849,0.3132677972316742
45899,0.3096490502357483
45949,0.29511016607284546
45999,0.3261992037296295
46049,0.2859813868999481
46099,0.3085228204727173
46149,0.26977699995040894
46199,0.31461629271507263
46249,0.326982319355011
46299,0.3451920747756958
46349,0.329394668340683
46399,0.30735838413238525
46449,0.2900424897670746
46499,0.3087717294692993
46549,0.23173804581165314
46599,0.32755911350250244
46649,0.30643993616104126
46699,0.3173585534095764
46749,0.28533923625946045
46799,0.327134907245636
46849,0.31468650698661804
46899,0.3222433626651764
46949,0.2439812868833542
46999,0.26765507459640503
47049,0.2960568070411682
47099,0.2957007586956024
47149,0.23306237161159515
47199,0.30089637637138367
47249,0.2724962532520294
47299,0.2563508450984955
47349,0.321492463350296
47399,0.295799195766449
47449,0.30313098430633545
47499,0.331222265958786
47549,0.2802918553352356
47599,0.31749171018600464
47649,0.3409056067466736
47699,0.30778154730796814
47749,0.3518697917461395
47799,0.32525140047073364
47849,0.3303290903568268
47899,0.34405702352523804
47949,0.3076402246952057
47999,0.2828920781612396
48049,0.2955358922481537
48099,0.32175952196121216
48149,0.2933860421180725
48199,0.2951158881187439
48249,0.31348177790641785
48299,0.2576289474964142
48349,0.3296174705028534
48399,0.2797168493270874
48449,0.3311697244644165
48499,0.3533588945865631
48549,0.2712126672267914
48599,0.3281540274620056
48649,0.32244470715522766
48699,0.3153761029243469
48749,0.3385436534881592
48799,0.23596590757369995
48849,0.32977983355522156
48899,0.3213958144187927
48949,0.29874730110168457
48999,0.2686026096343994
49049,0.30445587635040283
49099,0.27759239077568054
49149,0.25936153531074524
49199,0.2681922912597656
49249,0.31198224425315857
49299,0.3118739426136017
49349,0.31716468930244446
49399,0.3074325919151306
49449,0.31756630539894104
49499,0.3004441559314728
49549,0.3318618834018707
49599,0.3174157738685608
49649,0.31022143363952637
49699,0.2694540321826935
49749,0.303666353225708
49799,0.2906227111816406
49849,0.3112887144088745
49899,0.29102280735969543
49949,0.30746152997016907
49999,0.2535591423511505
50049,0.29145246744155884
50099,0.2902316153049469
50149,0.26823940873146057
50199,0.28423672914505005
50249,0.3286120891571045
50299,0.3223471939563751
50349,0.3319206237792969
50399,0.2883374094963074
50449,0.34305834770202637
50499,0.2907189130783081
50549,0.3550533354282379
50599,0.29754000902175903
50649,0.28365203738212585
50699,0.30395039916038513
50749,0.32134583592414856
50799,0.283775269985199
50849,0.23186016082763672
50899,0.35853931307792664
50949,0.2997201383113861
50999,0.34127604961395264
51049,0.25680112838745117
51099,0.2973816394805908
51149,0.3053685128688812
51199,0.2934478521347046
51249,0.27277645468711853
51299,0.2760061025619507
51349,0.2617053687572479
51399,0.2903694212436676
51449,0.31974467635154724
51499,0.31321465969085693
51549,0.3199321925640106
51599,0.29069921374320984
51649,0.29749950766563416
51699,0.28439342975616455
51749,0.3211219608783722
51799,0.34375661611557007
51849,0.30052417516708374
51899,0.3347698152065277
51949,0.3182530105113983
51999,0.2904026508331299
52049,0.26611196994781494
52099,0.3259017765522003
52149,0.28845542669296265
52199,0.2643979787826538
52249,0.29926276206970215
52299,0.2182157337665558
52349,0.29311203956604004
52399,0.3166758418083191
52449,0.3146151602268219
52499,0.3155454397201538
52549,0.28839975595474243
52599,0.33635762333869934
52649,0.31470513343811035
52699,0.3327661454677582
52749,0.3105843663215637
52799,0.2858181595802307
52849,0.324756920337677
52899,0.2803439497947693
52949,0.26369479298591614
52999,0.3141830563545227
53049,0.2696026563644409
53099,0.32009831070899963
53149,0.28639113903045654
53199,0.2932737171649933
53249,0.2927204370498657
53299,0.33592167496681213
53349,0.2735654413700104
53399,0.32694870233535767
53449,0.30592119693756104
53499,0.3380323350429535
53549,0.2908972203731537
53599,0.270816445350647
53649,0.3271051049232483
53699,0.31351131200790405
53749,0.26940611004829407
53799,0.2735767364501953
53849,0.3127497732639313
53899,0.2941153347492218
53949,0.2950577139854431
53999,0.32060572504997253
54049,0.3036554753780365
54099,0.309266597032547
54149,0.3563727140426636
54199,0.2903934717178345
54249,0.3229215741157532
54299,0.32446902990341187
54349,0.2878735065460205
54399,0.33451446890830994
54449,0.3142290711402893
54499,0.32323822379112244
54549,0.31639474630355835
54599,0.3011086881160736
54649,0.32131239771842957
54699,0.3330686688423157
54749,0.33051300048828125
54799,0.3060612678527832
54849,0.3287048041820526
54899,0.25174853205680847
54949,0.30565741658210754
54999,0.3492678701877594
55049,0.3118523359298706
55099,0.33565545082092285
55149,0.32222649455070496
55199,0.303719699382782
55249,0.27075648307800293
55299,0.3016606569290161
55349,0.31410402059555054
55399,0.3300306797027588
55449,0.3000647723674774
55499,0.21330736577510834
55549,0.3246372640132904
55599,0.2945089638233185
55649,0.30616360902786255
55699,0.31273433566093445
55749,0.312282919883728
55799,0.2922172248363495
55849,0.34517571330070496
55899,0.2912779748439789
55949,0.27385425567626953
55999,0.2823059558868408
56049,0.2578675150871277
56099,0.35119348764419556
56149,0.3201238214969635
56199,0.25947368144989014
56249,0.2933082580566406
56299,0.24796128273010254
56349,0.3177715241909027
56399,0.3094026446342468
56449,0.3014288544654846
56499,0.36542636156082153
56549,0.3291672468185425
56599,0.2704189717769623
56649,0.2948865592479706
56699,0.2530844807624817
56749,0.23960241675376892
56799,0.3177814185619354
56849,0.25847238302230835
56899,0.27267247438430786
56949,0.3129442036151886
56999,0.3004617691040039
57049,0.3232342302799225
57099,0.2962675094604492
57149,0.3030179738998413
57199,0.29214099049568176
57249,0.30694982409477234
57299,0.36040008068084717
57349,0.2911135256290436
57399,0.3353225886821747
57449,0.28101855516433716
57499,0.3099422752857208
57549,0.33310213685035706
57599,0.32499614357948303
57649,0.29898521304130554
57699,0.3125252425670624
57749,0.2783246338367462
57799,0.3012409210205078
57849,0.31134065985679626
57899,0.34135374426841736
57949,0.2310529351234436
57999,0.2857648432254791
58049,0.3452761769294739
58099,0.27120277285575867
58149,0.244611456990242
58199,0.30703985691070557
58249,0.3080960810184479
58299,0.32034146785736084
58349,0.3256862461566925
58399,0.2909640073776245
58449,0.2765311002731323
58499,0.2765059471130371
58549,0.3190212845802307
