step,train_d_weight_step
49,0.327613890171051
99,0.12795083224773407
149,0.13937711715698242
199,0.13876359164714813
249,0.3114635646343231
299,0.3602794408798218
349,0.3015635013580322
399,0.47568318247795105
449,0.42887356877326965
499,0.24340252578258514
549,0.35686570405960083
599,0.3332187831401825
649,0.1360645741224289
699,0.4615688621997833
749,0.4726004898548126
799,0.21585118770599365
849,0.21259696781635284
899,0.3250899910926819
949,0.2778494656085968
999,0.6124716997146606
1049,0.16359290480613708
1099,0.8663114309310913
1149,0.435752809047699
1199,0.3964022099971771
1249,0.34635645151138306
1299,0.3866563141345978
1349,0.20110757648944855
1399,0.5471237301826477
1449,0.6441041827201843
1499,0.5619685053825378
1549,0.48547258973121643
1599,0.7346392869949341
1649,0.5590763688087463
1699,0.2840501666069031
1749,0.6215008497238159
1799,0.4682011902332306
1849,0.8872605562210083
1899,0.5751025676727295
1949,0.6326879262924194
1999,0.7339269518852234
2049,0.5557502508163452
2099,0.712860643863678
2149,0.5463221669197083
2199,1.073612093925476
2249,0.9029532074928284
2299,0.6919161677360535
2349,1.0127135515213013
2399,0.4175061881542206
2449,0.6269934177398682
2499,1.1226158142089844
2549,0.9511528611183167
2599,0.5105434060096741
2649,0.8547995090484619
2699,1.0631906986236572
2749,0.36985066533088684
2799,0.7097703218460083
2849,0.7433507442474365
2899,0.3384278118610382
2949,1.1033849716186523
2999,0.8794933557510376
3049,0.8077439665794373
3099,1.2615677118301392
3149,0.8717091083526611
3199,0.7889766097068787
3249,0.7686598300933838
3299,0.6834123730659485
3349,0.5603294372558594
3399,0.450999915599823
3449,0.8177034854888916
3499,1.165025234222412
3549,0.9066895246505737
3599,0.494620144367218
3649,0.5041748881340027
3699,0.3790758550167084
3749,1.1207263469696045
3799,1.182934045791626
3849,0.9132577776908875
3899,0.7933633327484131
3949,1.2054004669189453
3999,1.0844042301177979
4049,0.9900562167167664
4099,1.023850440979004
4149,1.1703916788101196
4199,1.0957565307617188
4249,0.6088448166847229
4299,0.9837468862533569
4349,0.8370018005371094
4399,1.073024034500122
4449,0.9294751286506653
4499,0.8605608344078064
4549,0.8102089166641235
4599,1.016815423965454
4649,0.962588906288147
4699,0.3637534976005554
4749,1.0328247547149658
4799,0.8712674975395203
4849,1.0390411615371704
4899,1.0648870468139648
4949,0.921098530292511
4999,1.3273264169692993
5049,1.405160665512085
5099,1.1137439012527466
5149,0.3456699252128601
5199,0.8295673131942749
5249,0.9873742461204529
5299,0.960858166217804
5349,1.2102470397949219
5399,0.9080541133880615
5449,1.1478215456008911
5499,0.9850664734840393
5549,0.8406623601913452
5599,0.7211591005325317
5649,0.9794312715530396
5699,1.7596064805984497
5749,0.7256705164909363
5799,1.5945723056793213
5849,1.2334773540496826
5899,0.9608965516090393
5949,1.0207048654556274
5999,0.6731266379356384
6049,0.6650813817977905
6099,1.075121521949768
6149,1.40201735496521
6199,0.981902539730072
6249,0.7334113121032715
6299,0.9278498291969299
6349,0.9740997552871704
6399,0.9507233500480652
6449,1.5999983549118042
6499,1.1592975854873657
6549,1.1724588871002197
6599,0.925420880317688
6649,0.9665124416351318
6699,1.1521326303482056
6749,0.7708163857460022
6799,0.9234457015991211
6849,0.8251954317092896
6899,1.0061450004577637
6949,1.0261950492858887
6999,2.55432391166687
7049,0.5140023231506348
7099,1.1726844310760498
7149,0.638798713684082
7199,0.9739021062850952
7249,1.4302479028701782
7299,0.8511460423469543
7349,1.1041288375854492
7399,1.0519362688064575
7449,0.5943090319633484
7499,1.1262365579605103
7549,0.6522644758224487
7599,1.1071679592132568
7649,1.1124136447906494
7699,0.6790335178375244
7749,1.0740329027175903
7799,0.9783354997634888
7849,1.2844138145446777
7899,0.773560643196106
7949,1.0534682273864746
7999,1.4147675037384033
8049,1.157187819480896
8099,0.6403682827949524
8149,1.6125487089157104
8199,0.8934668302536011
8249,0.8504903316497803
8299,1.1446765661239624
8349,0.5758051872253418
8399,1.1332769393920898
8449,0.6480129957199097
8499,1.153904914855957
8549,0.2710644602775574
8599,1.063138484954834
8649,0.7104970216751099
8699,1.4307961463928223
8749,0.9948575496673584
8799,1.652462124824524
8849,1.040178656578064
8899,0.8583351969718933
8949,0.8413221836090088
8999,1.0791981220245361
9049,1.3038257360458374
9099,0.8198224306106567
9149,0.9925097823143005
9199,0.9250097870826721
9249,1.5793981552124023
9299,0.7860029935836792
9349,1.0532158613204956
9399,1.2536582946777344
9449,1.2301300764083862
9499,1.0428788661956787
9549,0.8655340671539307
9599,0.9082947373390198
9649,0.9398512840270996
9699,0.900098443031311
9749,1.0720301866531372
9799,0.7974076867103577
9849,1.1863410472869873
9899,1.5356059074401855
9949,1.1096709966659546
9999,1.1901365518569946
10049,1.0772194862365723
10099,0.7914316654205322
10149,1.3847503662109375
10199,0.6229426860809326
10249,0.8975964188575745
10299,0.7064476013183594
10349,1.16362726688385
10399,0.7860397696495056
10449,1.1298283338546753
10499,1.4401816129684448
10549,1.1787023544311523
10599,0.85356605052948
10649,0.9082748889923096
10699,1.496206283569336
10749,0.9670706391334534
10799,1.055729627609253
10849,0.9638698101043701
10899,1.0575878620147705
10949,0.781258761882782
10999,1.138747215270996
11049,0.145720437169075
11099,0.9566136002540588
11149,0.9747102856636047
11199,0.5998101830482483
11249,0.6038966774940491
11299,0.8298179507255554
11349,0.7690385580062866
11399,0.7530754804611206
11449,1.3901795148849487
11499,1.4812636375427246
11549,0.8455904722213745
11599,0.9480367302894592
11649,1.36135733127594
11699,0.7846812605857849
11749,0.6537782549858093
11799,0.746889591217041
11849,0.9289039969444275
11899,0.719428300857544
11949,0.8123109936714172
11999,0.5155820250511169
12049,1.3439891338348389
12099,0.7022479176521301
12149,1.000535488128662
12199,0.9951144456863403
12249,0.7531730532646179
12299,0.7191388607025146
12349,1.0845836400985718
12399,0.9522733688354492
12449,1.1609797477722168
12499,0.9234421849250793
12549,1.2527539730072021
12599,1.2160956859588623
12649,1.3414173126220703
12699,0.8885444402694702
12749,0.9998596906661987
12799,1.016892671585083
12849,0.5695478320121765
12899,0.6928971409797668
12949,0.49112287163734436
12999,0.9325569272041321
13049,1.2124484777450562
13099,1.6737033128738403
13149,0.9861893057823181
13199,0.8563926219940186
13249,0.8222960829734802
13299,0.9050539135932922
13349,1.1436645984649658
13399,0.4296015799045563
13449,0.8459035158157349
13499,0.8633890748023987
13549,0.7900556325912476
13599,0.9268115162849426
13649,0.8312934041023254
13699,0.9867003560066223
13749,1.1796343326568604
13799,1.2651275396347046
13849,1.2047648429870605
13899,0.9733000993728638
13949,1.37318754196167
13999,0.8891776204109192
14049,0.979674756526947
14099,0.8641595244407654
14149,1.008965015411377
14199,0.9588207602500916
14249,0.8023881316184998
14299,0.8733806014060974
14349,0.8981040120124817
14399,0.8904916644096375
14449,0.5626964569091797
14499,0.8160553574562073
14549,0.9075570702552795
14599,1.0567729473114014
14649,0.5981644988059998
14699,1.3316293954849243
14749,0.6565015912055969
14799,0.7913870811462402
14849,0.4417761266231537
14899,0.680344820022583
14949,1.017825961112976
14999,1.4720385074615479
15049,0.8556690812110901
15099,1.4263676404953003
15149,1.0728979110717773
15199,1.5711784362792969
15249,0.8846337199211121
15299,1.1770826578140259
15349,0.96134352684021
15399,1.8246794939041138
15449,1.035793662071228
15499,0.7644511461257935
15549,0.7888174653053284
15599,1.3840041160583496
15649,0.7748952507972717
15699,1.1863999366760254
15749,0.8008238077163696
15799,0.7697931528091431
15849,1.5104830265045166
15899,0.914196789264679
15949,0.6297235488891602
15999,1.1332710981369019
16049,0.6972001791000366
16099,0.9063705205917358
16149,0.8764655590057373
16199,1.4554405212402344
16249,0.6243529915809631
16299,0.9314195513725281
16349,0.835117518901825
16399,1.2951228618621826
16449,1.1230533123016357
16499,1.2550837993621826
16549,1.072229027748108
16599,0.9637393951416016
16649,0.8591225743293762
16699,0.837018609046936
16749,0.9634715914726257
16799,0.6809402704238892
16849,0.8898276090621948
16899,0.8392829298973083
16949,0.8817053437232971
16999,1.068932294845581
17049,2.01098370552063
17099,1.2635233402252197
17149,1.364661455154419
17199,0.9383732080459595
17249,1.4172133207321167
17299,1.4503026008605957
17349,0.7933741211891174
17399,0.8555979132652283
17449,1.1566020250320435
17499,1.5727521181106567
17549,1.068665623664856
17599,0.6249793767929077
17649,0.9494380354881287
17699,0.9281857013702393
17749,0.21907006204128265
17799,0.9252211451530457
17849,1.354485034942627
17899,1.3096457719802856
17949,1.167620301246643
17999,0.42480891942977905
18049,1.1494499444961548
18099,1.1251072883605957
18149,0.9211600422859192
18199,0.681958019733429
18249,1.1573933362960815
18299,1.7658417224884033
18349,0.5725655555725098
18399,1.1432101726531982
18449,1.3413643836975098
18499,0.6690521836280823
18549,0.7542932629585266
18599,0.622452974319458
18649,1.0584181547164917
18699,0.9744767546653748
18749,0.7966456413269043
18799,1.0121328830718994
18849,1.5613142251968384
18899,0.8916953206062317
18949,0.7520516514778137
18999,1.0611398220062256
19049,0.8624028563499451
19099,1.2160691022872925
19149,0.9683088064193726
19199,0.7979158759117126
19249,1.033578634262085
19299,1.1906797885894775
19349,1.5304450988769531
19399,1.6891703605651855
19449,0.8196305632591248
19499,0.6794069409370422
19549,1.0519107580184937
19599,0.8736507296562195
19649,1.1974729299545288
19699,1.0323138236999512
19749,0.8704534769058228
19799,0.6254348158836365
19849,1.0229188203811646
19899,1.170280933380127
19949,0.2059263437986374
19999,0.5681735277175903
20049,0.8040680289268494
20099,1.0931785106658936
20149,0.7410800457000732
20199,0.8887502551078796
20249,1.2740309238433838
20299,1.0867080688476562
20349,0.8888252377510071
20399,1.0432090759277344
20449,0.8529412150382996
20499,1.215599536895752
20549,0.7970899939537048
20599,0.7128956913948059
20649,0.9755105972290039
20699,0.981918215751648
20749,1.0022392272949219
20799,0.9669575691223145
20849,0.7759117484092712
20899,0.9637235999107361
20949,1.2719306945800781
20999,1.37392258644104
21049,0.8824078440666199
21099,0.8449204564094543
21149,0.7472755312919617
21199,1.4251760244369507
21249,0.9318416714668274
21299,1.3285056352615356
21349,0.9834296703338623
21399,0.7557340264320374
21449,0.9484779238700867
21499,1.3416624069213867
21549,1.2736362218856812
21599,0.9704468846321106
21649,1.2287180423736572
21699,1.0849196910858154
21749,0.8188574910163879
21799,1.0419409275054932
21849,1.0720877647399902
21899,0.9523177146911621
21949,0.7440794706344604
21999,0.3819906413555145
22049,0.8635756373405457
22099,1.061259150505066
22149,1.0270057916641235
22199,0.8425981998443604
22249,0.3183457851409912
22299,1.0552436113357544
22349,0.9032751321792603
22399,0.9452908039093018
22449,0.7493988275527954
22499,0.7659105658531189
22549,1.0505318641662598
22599,1.1854459047317505
22649,0.8835343718528748
22699,1.1774353981018066
22749,0.9711735844612122
22799,1.1173806190490723
22849,0.8679882884025574
22899,0.7870809435844421
22949,1.0486900806427002
22999,0.8694368600845337
23049,1.1315752267837524
23099,0.9743700623512268
23149,1.3800358772277832
23199,0.924516499042511
23249,1.1713049411773682
23299,1.1974116563796997
23349,0.9349928498268127
23399,0.8209278583526611
23449,0.4386356770992279
23499,0.9460397362709045
23549,0.6724239587783813
23599,0.8812252879142761
23649,0.3199499845504761
23699,0.954448938369751
23749,1.023949146270752
23799,0.2984791696071625
23849,0.8221508860588074
23899,0.8234856128692627
23949,0.6840737462043762
23999,0.6523452401161194
24049,0.9502609968185425
24099,0.5144692659378052
24149,0.9982402920722961
24199,0.6301045417785645
24249,1.066048502922058
24299,1.0265271663665771
24349,0.7569735050201416
24399,1.5302151441574097
24449,1.0355952978134155
24499,0.6994953155517578
24549,1.1099998950958252
24599,1.3943417072296143
24649,0.8397054672241211
24699,1.1468250751495361
24749,0.8360433578491211
24799,1.0592023134231567
24849,1.4527535438537598
24899,0.7851281762123108
24949,1.133920669555664
24999,0.9502297043800354
25049,0.8400852084159851
25099,0.7066854238510132
25149,1.5164824724197388
25199,0.7848016023635864
25249,1.0834566354751587
25299,0.8018501400947571
25349,0.5674925446510315
25399,0.4808657765388489
25449,0.6766949892044067
25499,1.0376925468444824
25549,0.9943876266479492
25599,1.4348812103271484
25649,0.8535098433494568
25699,0.7531952857971191
25749,0.5592675805091858
25799,1.0027724504470825
25849,0.6974861025810242
25899,0.8127484321594238
25949,0.7561001181602478
25999,0.7982213497161865
26049,0.7532241344451904
26099,0.7163853645324707
26149,1.0107067823410034
26199,0.9618261456489563
26249,1.1647543907165527
26299,1.178390622138977
26349,0.7072837352752686
26399,0.6535704135894775
26449,0.6764439940452576
26499,1.0936493873596191
26549,1.0319758653640747
26599,1.4870960712432861
26649,0.5194680094718933
26699,1.2825162410736084
26749,1.3427720069885254
26799,0.8853635191917419
26849,1.4089126586914062
26899,0.628976047039032
26949,1.6847323179244995
26999,1.1705982685089111
27049,1.1467021703720093
27099,0.8272677659988403
27149,0.9684894680976868
27199,1.1050889492034912
27249,0.8594667315483093
27299,0.5643653869628906
27349,1.463879942893982
27399,0.6048194169998169
27449,0.738312304019928
27499,1.3679111003875732
27549,0.4194650650024414
27599,0.7973300218582153
27649,1.0035611391067505
27699,0.9887125492095947
27749,1.1483116149902344
27799,1.1587779521942139
27849,1.2793407440185547
27899,0.9941714406013489
27949,0.9679871797561646
27999,0.8936041593551636
28049,0.8141614198684692
28099,0.7633590698242188
28149,1.014931321144104
28199,0.6957308650016785
28249,0.8486725091934204
28299,1.177368402481079
28349,1.3623428344726562
28399,1.2605020999908447
28449,1.2149301767349243
28499,0.9047661423683167
28549,1.0849742889404297
28599,1.054802417755127
28649,0.7020516991615295
28699,0.73542320728302
28749,0.8992994427680969
28799,0.7127183079719543
28849,1.2662022113800049
28899,1.1368227005004883
28949,0.7007994651794434
28999,0.6852564215660095
29049,1.1815547943115234
29099,0.806575357913971
29149,1.059977412223816
29199,0.9719968438148499
29249,0.5853915810585022
29299,0.9429243803024292
29349,1.151572823524475
29399,0.4237658679485321
29449,1.1875979900360107
29499,1.1794837713241577
29549,0.973997175693512
29599,0.8953948616981506
29649,1.0448178052902222
29699,0.5610353946685791
29749,0.8841280341148376
29799,0.8113243579864502
29849,1.1098524332046509
29899,0.7974987626075745
29949,0.7510826587677002
29999,1.1713484525680542
30049,1.63576078414917
30099,0.8937637209892273
30149,0.7531883120536804
30199,0.9263067245483398
30249,1.0344091653823853
30299,0.8672270178794861
30349,0.9937002658843994
30399,0.9608244299888611
30449,0.878779411315918
30499,1.1299949884414673
30549,1.4628263711929321
30599,0.755201518535614
30649,0.7825725674629211
30699,1.2079280614852905
30749,0.5904653668403625
30799,0.8547590970993042
30849,0.6261312365531921
30899,1.4362807273864746
30949,0.6446427702903748
30999,1.1189119815826416
31049,1.1535675525665283
31099,0.634525716304779
31149,1.4379823207855225
31199,1.6156227588653564
31249,1.0869301557540894
31299,1.0636619329452515
31349,1.087077021598816
31399,0.9013696312904358
31449,1.0169638395309448
31499,0.7482311129570007
31549,0.974390983581543
31599,1.1900984048843384
31649,0.7045238018035889
31699,0.7731894254684448
31749,0.9900335073471069
31799,0.8094568252563477
31849,1.072252631187439
31899,0.9000142216682434
31949,0.9164226651191711
31999,0.7112588882446289
32049,0.7178677320480347
32099,0.8858055472373962
32149,0.9218856692314148
32199,0.6459685564041138
32249,0.8830112814903259
32299,0.9783542156219482
32349,1.0947345495224
32399,0.8511202335357666
32449,1.1747052669525146
32499,1.1934083700180054
32549,1.039175033569336
32599,0.9931091070175171
32649,0.7544425129890442
32699,0.9411396980285645
32749,2.146850109100342
32799,0.5301312208175659
32849,1.8237489461898804
32899,0.9996298551559448
32949,0.8836824893951416
32999,1.3352898359298706
33049,1.1275415420532227
33099,1.3983557224273682
33149,0.5255889296531677
33199,1.0466171503067017
33249,0.8098978400230408
33299,0.5627772808074951
33349,0.4224732220172882
33399,1.2456645965576172
33449,0.7270843982696533
33499,0.5693548321723938
33549,1.496833324432373
33599,1.1117467880249023
33649,1.1224769353866577
33699,1.1067216396331787
33749,0.8387994766235352
33799,0.8603898286819458
33849,0.9994320273399353
33899,1.0286517143249512
33949,1.038043737411499
33999,0.8460054993629456
34049,1.0086649656295776
34099,0.9324048161506653
34149,1.4065345525741577
34199,1.1052381992340088
34249,0.853738009929657
34299,1.4392818212509155
34349,0.6041803956031799
34399,0.9239871501922607
34449,0.7636210322380066
34499,0.6493651866912842
34549,1.2029204368591309
34599,1.077401876449585
34649,1.1274733543395996
34699,0.4096347689628601
34749,0.32386869192123413
34799,1.1763170957565308
34849,0.7631911635398865
34899,0.6451513171195984
34949,0.6722412109375
34999,1.052579402923584
35049,1.2181941270828247
35099,0.8087524771690369
35149,0.5676549673080444
35199,1.0525280237197876
35249,1.572920560836792
35299,1.141655683517456
35349,1.0171598196029663
