
======================================================================
EXPERIMENT 5 QUANTITATIVE RESULTS
======================================================================

FILE_ID | MEAN_DEPTH | MAX_DEPTH | MIN_DEPTH | STD_DEPTH | POINTS
001512 | 0.4508 | 0.9724 | 0.0289 | 0.3678 | 98304
001513 | 0.5390 | 0.9765 | 0.0292 | 0.3628 | 98304
001514 | 0.5531 | 0.9823 | 0.0284 | 0.3799 | 98304
001515 | 0.4571 | 0.9749 | 0.0278 | 0.3648 | 98304
001516 | 0.5174 | 0.9681 | 0.0274 | 0.3618 | 98304
001517 | 0.4720 | 0.9641 | 0.0274 | 0.3814 | 98304
001518 | 0.4637 | 0.9771 | 0.0292 | 0.3685 | 98304
001519 | 0.5251 | 0.9713 | 0.0303 | 0.3739 | 98304
001520 | 0.5579 | 0.9821 | 0.0276 | 0.3576 | 98304
001521 | 0.5253 | 0.9714 | 0.0272 | 0.3758 | 98304
001522 | 0.5403 | 0.9792 | 0.0293 | 0.3549 | 98304
001523 | 0.4348 | 0.9657 | 0.0295 | 0.3683 | 98304
001524 | 0.6030 | 0.9780 | 0.0270 | 0.3824 | 98304
001525 | 0.5152 | 0.9842 | 0.0273 | 0.3599 | 98304
001526 | 0.5040 | 0.9693 | 0.0289 | 0.3511 | 98304
001527 | 0.5072 | 0.9717 | 0.0288 | 0.3612 | 98304
001528 | 0.5360 | 0.9777 | 0.0282 | 0.3626 | 98304
001529 | 0.5457 | 0.9786 | 0.0313 | 0.3592 | 98304
001530 | 0.4851 | 0.9749 | 0.0287 | 0.3509 | 98304
001531 | 0.5755 | 0.9643 | 0.0296 | 0.3548 | 98304
001532 | 0.5973 | 0.9693 | 0.0314 | 0.3325 | 98304
001533 | 0.5717 | 0.9808 | 0.0271 | 0.3931 | 98304
001534 | 0.5803 | 0.9737 | 0.0289 | 0.3788 | 98304
001535 | 0.5214 | 0.9781 | 0.0282 | 0.3510 | 98304
001536 | 0.5706 | 0.9791 | 0.0279 | 0.3477 | 98304
001537 | 0.6077 | 0.9703 | 0.0312 | 0.3348 | 98304
001538 | 0.6726 | 0.9789 | 0.0263 | 0.3582 | 98304
001539 | 0.4601 | 0.9686 | 0.0281 | 0.3269 | 98304
001540 | 0.4545 | 0.9737 | 0.0282 | 0.3533 | 98304
001541 | 0.6184 | 0.9720 | 0.0282 | 0.3822 | 98304
001542 | 0.5374 | 0.9781 | 0.0284 | 0.3776 | 98304
001543 | 0.5591 | 0.9667 | 0.0313 | 0.3594 | 98304
001544 | 0.5635 | 0.9744 | 0.0299 | 0.3484 | 98304
001545 | 0.5581 | 0.9729 | 0.0298 | 0.3904 | 98304
001546 | 0.4755 | 0.9681 | 0.0284 | 0.3622 | 98304
001547 | 0.5317 | 0.9701 | 0.0278 | 0.3346 | 98304
001548 | 0.4632 | 0.9744 | 0.0275 | 0.3722 | 98304
001549 | 0.3792 | 0.9801 | 0.0288 | 0.3738 | 98304
001550 | 0.5584 | 0.9724 | 0.0276 | 0.3774 | 98304
001551 | 0.5631 | 0.9752 | 0.0303 | 0.3313 | 98304
001552 | 0.5516 | 0.9780 | 0.0286 | 0.3492 | 98304
001553 | 0.4286 | 0.9808 | 0.0272 | 0.3507 | 98304
001554 | 0.4933 | 0.9764 | 0.0286 | 0.3739 | 98304
001555 | 0.5110 | 0.9744 | 0.0270 | 0.3529 | 98304
001556 | 0.2552 | 0.9597 | 0.0291 | 0.3049 | 98304
001557 | 0.4821 | 0.9679 | 0.0269 | 0.3758 | 98304
001558 | 0.4820 | 0.9707 | 0.0285 | 0.3717 | 98304
001559 | 0.5847 | 0.9766 | 0.0263 | 0.3839 | 98304
001560 | 0.4975 | 0.9737 | 0.0277 | 0.3966 | 98304
001561 | 0.5505 | 0.9862 | 0.0267 | 0.3764 | 98304
001562 | 0.5666 | 0.9631 | 0.0280 | 0.3510 | 98304
001563 | 0.4689 | 0.9678 | 0.0295 | 0.3670 | 98304
001564 | 0.4995 | 0.9824 | 0.0273 | 0.3622 | 98304
001565 | 0.5652 | 0.9820 | 0.0274 | 0.3231 | 98304
001566 | 0.5393 | 0.9776 | 0.0277 | 0.3740 | 98304
001567 | 0.4724 | 0.9718 | 0.0297 | 0.3693 | 98304
001568 | 0.5303 | 0.9781 | 0.0293 | 0.3480 | 98304
001569 | 0.5183 | 0.9873 | 0.0279 | 0.3843 | 98304
001570 | 0.5251 | 0.9757 | 0.0276 | 0.3556 | 98304
001571 | 0.4390 | 0.9681 | 0.0292 | 0.3465 | 98304
001572 | 0.5457 | 0.9722 | 0.0298 | 0.3599 | 98304
001573 | 0.5565 | 0.9804 | 0.0287 | 0.3757 | 98304
001574 | 0.5047 | 0.9669 | 0.0284 | 0.3743 | 98304
001575 | 0.5613 | 0.9784 | 0.0288 | 0.3610 | 98304
001576 | 0.5330 | 0.9700 | 0.0276 | 0.3591 | 98304
001577 | 0.5590 | 0.9851 | 0.0286 | 0.3870 | 98304
001578 | 0.4553 | 0.9715 | 0.0280 | 0.3346 | 98304
001579 | 0.5552 | 0.9717 | 0.0295 | 0.3909 | 98304
001580 | 0.5012 | 0.9727 | 0.0279 | 0.3530 | 98304
001581 | 0.4246 | 0.9727 | 0.0289 | 0.3612 | 98304
001582 | 0.5478 | 0.9733 | 0.0274 | 0.3687 | 98304
001583 | 0.5272 | 0.9768 | 0.0277 | 0.3903 | 98304
001584 | 0.4621 | 0.9812 | 0.0278 | 0.3660 | 98304
001585 | 0.5051 | 0.9683 | 0.0290 | 0.3813 | 98304
001586 | 0.4850 | 0.9695 | 0.0277 | 0.3397 | 98304
001587 | 0.5319 | 0.9779 | 0.0279 | 0.3630 | 98304
001588 | 0.3769 | 0.9673 | 0.0285 | 0.3353 | 98304
001589 | 0.4491 | 0.9808 | 0.0253 | 0.3769 | 98304
001590 | 0.5389 | 0.9727 | 0.0300 | 0.3751 | 98304
001591 | 0.5062 | 0.9809 | 0.0281 | 0.3831 | 98304
001592 | 0.3800 | 0.9717 | 0.0287 | 0.3388 | 98304
001593 | 0.4231 | 0.9768 | 0.0285 | 0.3498 | 98304
001594 | 0.5146 | 0.9777 | 0.0281 | 0.3878 | 98304
001595 | 0.5117 | 0.9816 | 0.0279 | 0.3808 | 98304
001596 | 0.5922 | 0.9719 | 0.0279 | 0.3742 | 98304
001597 | 0.5202 | 0.9682 | 0.0270 | 0.3521 | 98304
001598 | 0.5115 | 0.9823 | 0.0289 | 0.3654 | 98304
001599 | 0.4714 | 0.9767 | 0.0281 | 0.3960 | 98304
001600 | 0.5182 | 0.9689 | 0.0274 | 0.3716 | 98304
001601 | 0.5173 | 0.9718 | 0.0267 | 0.3673 | 98304
001602 | 0.5185 | 0.9829 | 0.0291 | 0.3835 | 98304
001603 | 0.5506 | 0.9797 | 0.0286 | 0.3660 | 98304
001604 | 0.4192 | 0.9686 | 0.0286 | 0.3496 | 98304
001605 | 0.4420 | 0.9749 | 0.0274 | 0.3538 | 98304
001606 | 0.2126 | 0.9771 | 0.0283 | 0.2739 | 98304
001607 | 0.5905 | 0.9688 | 0.0289 | 0.3325 | 98304
001608 | 0.4565 | 0.9753 | 0.0279 | 0.3309 | 98304
001609 | 0.5470 | 0.9741 | 0.0283 | 0.3860 | 98304
001610 | 0.5030 | 0.9778 | 0.0281 | 0.3716 | 98304
001611 | 0.4325 | 0.9692 | 0.0293 | 0.3706 | 98304
001612 | 0.5809 | 0.9819 | 0.0284 | 0.3859 | 98304
001613 | 0.5713 | 0.9713 | 0.0282 | 0.3940 | 98304
001614 | 0.2892 | 0.9714 | 0.0283 | 0.3302 | 98304
001615 | 0.4747 | 0.9726 | 0.0276 | 0.3871 | 98304
001616 | 0.4839 | 0.9758 | 0.0293 | 0.3728 | 98304
001617 | 0.5349 | 0.9775 | 0.0297 | 0.3601 | 98304
001618 | 0.5798 | 0.9842 | 0.0294 | 0.3672 | 98304
001619 | 0.5365 | 0.9797 | 0.0295 | 0.3548 | 98304
001620 | 0.4738 | 0.9743 | 0.0286 | 0.3432 | 98304
001621 | 0.4691 | 0.9709 | 0.0294 | 0.3615 | 98304
001622 | 0.5595 | 0.9725 | 0.0296 | 0.3481 | 98304
001623 | 0.6010 | 0.9719 | 0.0288 | 0.3440 | 98304
001624 | 0.4287 | 0.9691 | 0.0293 | 0.3689 | 98304
001625 | 0.5489 | 0.9781 | 0.0282 | 0.3687 | 98304
001626 | 0.2635 | 0.9709 | 0.0278 | 0.3027 | 98304
001627 | 0.5307 | 0.9659 | 0.0300 | 0.3561 | 98304
001628 | 0.5098 | 0.9821 | 0.0280 | 0.3888 | 98304
001629 | 0.5145 | 0.9723 | 0.0305 | 0.3716 | 98304
001630 | 0.5617 | 0.9732 | 0.0294 | 0.3393 | 98304
001631 | 0.4524 | 0.9711 | 0.0280 | 0.3486 | 98304
001632 | 0.4700 | 0.9750 | 0.0277 | 0.3820 | 98304
001633 | 0.5511 | 0.9836 | 0.0290 | 0.3721 | 98304
001634 | 0.5216 | 0.9712 | 0.0285 | 0.3778 | 98304
001635 | 0.5057 | 0.9797 | 0.0279 | 0.3786 | 98304
001636 | 0.5176 | 0.9772 | 0.0279 | 0.3364 | 98304
001637 | 0.4031 | 0.9689 | 0.0280 | 0.3517 | 98304
001638 | 0.4535 | 0.9696 | 0.0289 | 0.3687 | 98304
001639 | 0.4607 | 0.9736 | 0.0283 | 0.3537 | 98304
001640 | 0.4297 | 0.9747 | 0.0290 | 0.3676 | 98304
001641 | 0.5297 | 0.9844 | 0.0272 | 0.3838 | 98304
001642 | 0.4987 | 0.9703 | 0.0282 | 0.3565 | 98304
001643 | 0.5844 | 0.9724 | 0.0285 | 0.3369 | 98304
001644 | 0.6622 | 0.9797 | 0.0289 | 0.3315 | 98304
001645 | 0.4364 | 0.9638 | 0.0280 | 0.3489 | 98304
001646 | 0.5513 | 0.9733 | 0.0272 | 0.3718 | 98304
001647 | 0.5516 | 0.9633 | 0.0282 | 0.3873 | 98304
001648 | 0.5759 | 0.9703 | 0.0277 | 0.3407 | 98304
001649 | 0.5344 | 0.9700 | 0.0306 | 0.3662 | 98304
001650 | 0.5741 | 0.9714 | 0.0281 | 0.3599 | 98304
001651 | 0.4554 | 0.9796 | 0.0284 | 0.3999 | 98304
001652 | 0.5112 | 0.9626 | 0.0283 | 0.3589 | 98304
001653 | 0.4548 | 0.9664 | 0.0272 | 0.3573 | 98304
001654 | 0.5017 | 0.9657 | 0.0280 | 0.3724 | 98304
001655 | 0.4491 | 0.9753 | 0.0278 | 0.3345 | 98304
001656 | 0.5576 | 0.9740 | 0.0301 | 0.3441 | 98304
001657 | 0.6125 | 0.9769 | 0.0302 | 0.3599 | 98304
001658 | 0.4016 | 0.9790 | 0.0287 | 0.3630 | 98304
001659 | 0.5073 | 0.9748 | 0.0276 | 0.3869 | 98304
001660 | 0.5251 | 0.9836 | 0.0280 | 0.3897 | 98304
001661 | 0.5658 | 0.9720 | 0.0285 | 0.3772 | 98304
001662 | 0.4287 | 0.9696 | 0.0262 | 0.3729 | 98304
001663 | 0.5481 | 0.9773 | 0.0289 | 0.3508 | 98304
001664 | 0.4270 | 0.9623 | 0.0275 | 0.3589 | 98304
001665 | 0.5300 | 0.9650 | 0.0299 | 0.3539 | 98304
001666 | 0.5926 | 0.9781 | 0.0287 | 0.3790 | 98304
001667 | 0.4676 | 0.9732 | 0.0271 | 0.3797 | 98304
001668 | 0.5005 | 0.9723 | 0.0291 | 0.3675 | 98304
001669 | 0.4388 | 0.9706 | 0.0274 | 0.3425 | 98304
001670 | 0.5192 | 0.9796 | 0.0287 | 0.3579 | 98304
001671 | 0.5649 | 0.9766 | 0.0267 | 0.3617 | 98304
001672 | 0.4922 | 0.9808 | 0.0288 | 0.3814 | 98304
001673 | 0.4600 | 0.9611 | 0.0278 | 0.3555 | 98304
001674 | 0.2547 | 0.9755 | 0.0284 | 0.3092 | 98304
001675 | 0.5156 | 0.9836 | 0.0288 | 0.3592 | 98304
001676 | 0.3532 | 0.9704 | 0.0279 | 0.3743 | 98304
001677 | 0.2741 | 0.9682 | 0.0279 | 0.3177 | 98304
001678 | 0.4596 | 0.9729 | 0.0285 | 0.3707 | 98304
001679 | 0.4378 | 0.9658 | 0.0274 | 0.3344 | 98304
001680 | 0.5804 | 0.9764 | 0.0270 | 0.3898 | 98304
001681 | 0.4229 | 0.9738 | 0.0298 | 0.3700 | 98304
001682 | 0.5306 | 0.9805 | 0.0280 | 0.3730 | 98304
001683 | 0.5093 | 0.9690 | 0.0293 | 0.3764 | 98304
001684 | 0.4264 | 0.9638 | 0.0293 | 0.3613 | 98304
001685 | 0.4286 | 0.9730 | 0.0271 | 0.3712 | 98304
001686 | 0.5552 | 0.9867 | 0.0268 | 0.3755 | 98304
001687 | 0.4959 | 0.9774 | 0.0282 | 0.3497 | 98304
001688 | 0.5314 | 0.9781 | 0.0288 | 0.3604 | 98304
001689 | 0.4639 | 0.9833 | 0.0266 | 0.3665 | 98304
001690 | 0.5312 | 0.9699 | 0.0287 | 0.3375 | 98304
001691 | 0.4741 | 0.9805 | 0.0279 | 0.3503 | 98304
001692 | 0.5376 | 0.9663 | 0.0272 | 0.3852 | 98304
001693 | 0.5316 | 0.9767 | 0.0272 | 0.3577 | 98304
001694 | 0.4752 | 0.9848 | 0.0280 | 0.3532 | 98304
001695 | 0.4883 | 0.9829 | 0.0272 | 0.3656 | 98304
001696 | 0.4785 | 0.9817 | 0.0287 | 0.3805 | 98304
001697 | 0.4329 | 0.9804 | 0.0291 | 0.3592 | 98304
001698 | 0.5468 | 0.9702 | 0.0276 | 0.3617 | 98304
001699 | 0.4645 | 0.9722 | 0.0272 | 0.3804 | 98304
001700 | 0.5181 | 0.9804 | 0.0281 | 0.3646 | 98304
001701 | 0.5836 | 0.9696 | 0.0296 | 0.3657 | 98304
001702 | 0.4766 | 0.9713 | 0.0273 | 0.3367 | 98304
001703 | 0.5065 | 0.9727 | 0.0280 | 0.3621 | 98304
001704 | 0.6088 | 0.9803 | 0.0291 | 0.4086 | 98304
001705 | 0.4680 | 0.9729 | 0.0280 | 0.3592 | 98304
001706 | 0.5197 | 0.9762 | 0.0283 | 0.3662 | 98304
001707 | 0.5053 | 0.9744 | 0.0280 | 0.3554 | 98304
001708 | 0.5088 | 0.9749 | 0.0291 | 0.3685 | 98304
001709 | 0.5077 | 0.9786 | 0.0279 | 0.3750 | 98304
001710 | 0.5282 | 0.9665 | 0.0268 | 0.3377 | 98304
001711 | 0.4274 | 0.9708 | 0.0276 | 0.3493 | 98304
001712 | 0.4808 | 0.9728 | 0.0289 | 0.3731 | 98304
001713 | 0.3584 | 0.9660 | 0.0266 | 0.3923 | 98304
001714 | 0.4874 | 0.9703 | 0.0278 | 0.3861 | 98304
001715 | 0.4723 | 0.9696 | 0.0295 | 0.3691 | 98304
001716 | 0.4137 | 0.9730 | 0.0274 | 0.3419 | 98304
001717 | 0.4655 | 0.9804 | 0.0274 | 0.3546 | 98304
001718 | 0.4019 | 0.9678 | 0.0283 | 0.3673 | 98304
001719 | 0.5265 | 0.9850 | 0.0272 | 0.3660 | 98304
001720 | 0.4493 | 0.9712 | 0.0283 | 0.3523 | 98304
001721 | 0.4215 | 0.9657 | 0.0303 | 0.3706 | 98304
001722 | 0.5585 | 0.9811 | 0.0281 | 0.3770 | 98304
001723 | 0.5557 | 0.9714 | 0.0269 | 0.3817 | 98304
001724 | 0.4587 | 0.9785 | 0.0286 | 0.3909 | 98304
001725 | 0.4274 | 0.9577 | 0.0281 | 0.3813 | 98304
001726 | 0.3823 | 0.9696 | 0.0292 | 0.3793 | 98304
001727 | 0.5680 | 0.9742 | 0.0276 | 0.3769 | 98304
001728 | 0.5239 | 0.9771 | 0.0285 | 0.3651 | 98304
001729 | 0.4800 | 0.9792 | 0.0289 | 0.3688 | 98304
001730 | 0.5281 | 0.9737 | 0.0279 | 0.3489 | 98304
001731 | 0.6032 | 0.9734 | 0.0291 | 0.3717 | 98304
001732 | 0.5682 | 0.9769 | 0.0276 | 0.3655 | 98304
001733 | 0.4213 | 0.9745 | 0.0278 | 0.3543 | 98304
001734 | 0.4628 | 0.9680 | 0.0288 | 0.3672 | 98304
001735 | 0.4677 | 0.9775 | 0.0278 | 0.3439 | 98304
001736 | 0.4549 | 0.9689 | 0.0290 | 0.3685 | 98304
001737 | 0.5361 | 0.9738 | 0.0283 | 0.3482 | 98304
001738 | 0.4360 | 0.9816 | 0.0286 | 0.3741 | 98304
001739 | 0.4849 | 0.9820 | 0.0276 | 0.3723 | 98304
001740 | 0.4945 | 0.9825 | 0.0283 | 0.3640 | 98304
001741 | 0.5057 | 0.9745 | 0.0298 | 0.3380 | 98304
001742 | 0.4827 | 0.9821 | 0.0278 | 0.3704 | 98304
001743 | 0.5235 | 0.9739 | 0.0308 | 0.3798 | 98304
001744 | 0.5215 | 0.9775 | 0.0274 | 0.3729 | 98304
001745 | 0.5959 | 0.9736 | 0.0281 | 0.3629 | 98304
001746 | 0.4247 | 0.9741 | 0.0277 | 0.3791 | 98304
001747 | 0.5995 | 0.9750 | 0.0282 | 0.3940 | 98304
001748 | 0.4874 | 0.9704 | 0.0268 | 0.3618 | 98304
001749 | 0.5174 | 0.9795 | 0.0274 | 0.3724 | 98304
001750 | 0.4289 | 0.9715 | 0.0276 | 0.3501 | 98304
001751 | 0.5881 | 0.9746 | 0.0275 | 0.3669 | 98304
001752 | 0.3188 | 0.9663 | 0.0278 | 0.3386 | 98304
001753 | 0.6102 | 0.9683 | 0.0301 | 0.3309 | 98304
001754 | 0.6079 | 0.9725 | 0.0264 | 0.3748 | 98304
001755 | 0.5349 | 0.9822 | 0.0273 | 0.3710 | 98304
001756 | 0.5085 | 0.9702 | 0.0268 | 0.3769 | 98304
001757 | 0.2787 | 0.9685 | 0.0261 | 0.3434 | 98304
001758 | 0.5264 | 0.9840 | 0.0273 | 0.3732 | 98304
001759 | 0.5733 | 0.9824 | 0.0278 | 0.3694 | 98304
001760 | 0.4915 | 0.9689 | 0.0270 | 0.3517 | 98304
001761 | 0.5956 | 0.9778 | 0.0280 | 0.3617 | 98304
001762 | 0.4464 | 0.9722 | 0.0274 | 0.3407 | 98304
001763 | 0.5623 | 0.9785 | 0.0287 | 0.3549 | 98304
001764 | 0.3978 | 0.9654 | 0.0283 | 0.3584 | 98304
001765 | 0.5325 | 0.9729 | 0.0290 | 0.3463 | 98304
001766 | 0.4293 | 0.9766 | 0.0267 | 0.3560 | 98304
001767 | 0.5410 | 0.9821 | 0.0288 | 0.3406 | 98304
001768 | 0.5444 | 0.9783 | 0.0279 | 0.3644 | 98304
001769 | 0.4946 | 0.9838 | 0.0278 | 0.3942 | 98304
001770 | 0.2133 | 0.9779 | 0.0284 | 0.2758 | 98304
001771 | 0.5505 | 0.9683 | 0.0279 | 0.3717 | 98304
001772 | 0.2373 | 0.9648 | 0.0285 | 0.2942 | 98304
001773 | 0.5387 | 0.9796 | 0.0280 | 0.3467 | 98304
001774 | 0.4884 | 0.9794 | 0.0275 | 0.3341 | 98304
001775 | 0.4428 | 0.9679 | 0.0291 | 0.3665 | 98304
001776 | 0.5769 | 0.9830 | 0.0280 | 0.3851 | 98304
001777 | 0.4956 | 0.9758 | 0.0279 | 0.3569 | 98304
001778 | 0.5366 | 0.9830 | 0.0272 | 0.3798 | 98304
001779 | 0.4929 | 0.9750 | 0.0277 | 0.3624 | 98304
001780 | 0.5305 | 0.9686 | 0.0299 | 0.3545 | 98304
001781 | 0.5638 | 0.9815 | 0.0280 | 0.3627 | 98304
001782 | 0.5101 | 0.9726 | 0.0278 | 0.3833 | 98304
001783 | 0.4843 | 0.9805 | 0.0292 | 0.3701 | 98304
001784 | 0.5019 | 0.9743 | 0.0279 | 0.3722 | 98304
001785 | 0.5650 | 0.9741 | 0.0288 | 0.3568 | 98304
001786 | 0.5101 | 0.9708 | 0.0295 | 0.3498 | 98304
001787 | 0.4569 | 0.9733 | 0.0301 | 0.3479 | 98304
001788 | 0.5454 | 0.9811 | 0.0281 | 0.3782 | 98304
001789 | 0.5010 | 0.9649 | 0.0285 | 0.3761 | 98304
001790 | 0.5260 | 0.9668 | 0.0270 | 0.3528 | 98304
001791 | 0.3887 | 0.9779 | 0.0276 | 0.3396 | 98304
001792 | 0.5016 | 0.9798 | 0.0279 | 0.3717 | 98304
001793 | 0.4130 | 0.9685 | 0.0267 | 0.3757 | 98304
001794 | 0.5499 | 0.9766 | 0.0307 | 0.3445 | 98304
001795 | 0.5247 | 0.9743 | 0.0275 | 0.3652 | 98304
001796 | 0.5217 | 0.9812 | 0.0294 | 0.3898 | 98304
001797 | 0.5262 | 0.9786 | 0.0287 | 0.3787 | 98304
001798 | 0.4323 | 0.9675 | 0.0296 | 0.3686 | 98304
001799 | 0.5136 | 0.9724 | 0.0280 | 0.3681 | 98304
001800 | 0.5631 | 0.9761 | 0.0279 | 0.3734 | 98304
001801 | 0.4520 | 0.9725 | 0.0272 | 0.3708 | 98304
001802 | 0.4880 | 0.9707 | 0.0287 | 0.3851 | 98304
001803 | 0.4585 | 0.9793 | 0.0265 | 0.3557 | 98304
001804 | 0.4558 | 0.9774 | 0.0263 | 0.3913 | 98304
001805 | 0.4818 | 0.9806 | 0.0278 | 0.3495 | 98304
001806 | 0.4702 | 0.9707 | 0.0269 | 0.3638 | 98304
001807 | 0.5091 | 0.9744 | 0.0303 | 0.3526 | 98304
001808 | 0.5143 | 0.9630 | 0.0278 | 0.3512 | 98304
001809 | 0.5213 | 0.9719 | 0.0283 | 0.3544 | 98304
001810 | 0.5278 | 0.9680 | 0.0270 | 0.3956 | 98304
001811 | 0.5850 | 0.9710 | 0.0294 | 0.3222 | 98304
001812 | 0.5310 | 0.9787 | 0.0282 | 0.3843 | 98304
001813 | 0.6133 | 0.9748 | 0.0281 | 0.3541 | 98304
001814 | 0.5110 | 0.9744 | 0.0273 | 0.3634 | 98304
001815 | 0.4354 | 0.9746 | 0.0274 | 0.3475 | 98304
001816 | 0.4705 | 0.9693 | 0.0300 | 0.3768 | 98304
001817 | 0.4503 | 0.9800 | 0.0278 | 0.3607 | 98304
001818 | 0.5360 | 0.9813 | 0.0287 | 0.3994 | 98304
001819 | 0.5158 | 0.9731 | 0.0276 | 0.3892 | 98304
001820 | 0.5258 | 0.9772 | 0.0286 | 0.3722 | 98304
001821 | 0.4893 | 0.9836 | 0.0289 | 0.3757 | 98304
001822 | 0.5586 | 0.9877 | 0.0284 | 0.3751 | 98304
001823 | 0.5436 | 0.9797 | 0.0287 | 0.3727 | 98304
001824 | 0.4403 | 0.9726 | 0.0274 | 0.3473 | 98304
001825 | 0.4727 | 0.9728 | 0.0281 | 0.3618 | 98304
001826 | 0.5335 | 0.9717 | 0.0295 | 0.3506 | 98304
001827 | 0.4723 | 0.9700 | 0.0295 | 0.3692 | 98304
001828 | 0.4403 | 0.9728 | 0.0292 | 0.3471 | 98304
001829 | 0.4304 | 0.9707 | 0.0293 | 0.3691 | 98304
001830 | 0.5310 | 0.9829 | 0.0284 | 0.4014 | 98304
001831 | 0.4956 | 0.9809 | 0.0278 | 0.3676 | 98304
001832 | 0.5243 | 0.9839 | 0.0283 | 0.4029 | 98304
001833 | 0.5459 | 0.9723 | 0.0288 | 0.3391 | 98304
001834 | 0.4365 | 0.9736 | 0.0274 | 0.3431 | 98304
001835 | 0.5427 | 0.9821 | 0.0300 | 0.3664 | 98304
001836 | 0.5881 | 0.9664 | 0.0282 | 0.3852 | 98304
001837 | 0.4588 | 0.9807 | 0.0296 | 0.3696 | 98304
001838 | 0.4606 | 0.9632 | 0.0270 | 0.3831 | 98304
001839 | 0.4474 | 0.9822 | 0.0287 | 0.3739 | 98304
001840 | 0.4706 | 0.9775 | 0.0277 | 0.3702 | 98304
001841 | 0.6285 | 0.9809 | 0.0275 | 0.3747 | 98304
001842 | 0.3934 | 0.9630 | 0.0269 | 0.3494 | 98304
001843 | 0.4206 | 0.9612 | 0.0280 | 0.3543 | 98304
001844 | 0.5484 | 0.9793 | 0.0279 | 0.3756 | 98304
001845 | 0.2811 | 0.9740 | 0.0277 | 0.3161 | 98304
001846 | 0.6079 | 0.9787 | 0.0277 | 0.3699 | 98304
001847 | 0.5644 | 0.9718 | 0.0292 | 0.3376 | 98304
001848 | 0.4612 | 0.9731 | 0.0277 | 0.3521 | 98304
001849 | 0.5486 | 0.9826 | 0.0273 | 0.3803 | 98304
001850 | 0.5550 | 0.9727 | 0.0281 | 0.3782 | 98304
001851 | 0.6076 | 0.9827 | 0.0284 | 0.3909 | 98304
001852 | 0.2337 | 0.9710 | 0.0303 | 0.2873 | 98304
001853 | 0.5811 | 0.9764 | 0.0279 | 0.3769 | 98304
001854 | 0.4513 | 0.9721 | 0.0289 | 0.3616 | 98304
001855 | 0.5209 | 0.9653 | 0.0278 | 0.3539 | 98304
001856 | 0.5199 | 0.9762 | 0.0292 | 0.3648 | 98304
001857 | 0.5316 | 0.9775 | 0.0272 | 0.3773 | 98304
001858 | 0.6133 | 0.9732 | 0.0285 | 0.3773 | 98304
001859 | 0.4586 | 0.9847 | 0.0277 | 0.3665 | 98304
001860 | 0.5427 | 0.9743 | 0.0298 | 0.3712 | 98304
001861 | 0.4779 | 0.9739 | 0.0277 | 0.3688 | 98304
001862 | 0.4885 | 0.9737 | 0.0274 | 0.3669 | 98304
001863 | 0.5646 | 0.9853 | 0.0283 | 0.3924 | 98304
001864 | 0.5568 | 0.9771 | 0.0289 | 0.3672 | 98304
001865 | 0.5298 | 0.9848 | 0.0277 | 0.3809 | 98304
001866 | 0.6018 | 0.9747 | 0.0280 | 0.3930 | 98304
001867 | 0.4766 | 0.9697 | 0.0291 | 0.3717 | 98304
001868 | 0.4811 | 0.9743 | 0.0292 | 0.3729 | 98304
001869 | 0.5947 | 0.9754 | 0.0276 | 0.3628 | 98304
001870 | 0.5037 | 0.9733 | 0.0282 | 0.3414 | 98304
001871 | 0.4984 | 0.9725 | 0.0281 | 0.3766 | 98304
001872 | 0.3671 | 0.9783 | 0.0294 | 0.3573 | 98304
001873 | 0.4666 | 0.9786 | 0.0271 | 0.3707 | 98304
001874 | 0.5540 | 0.9791 | 0.0296 | 0.3664 | 98304
001875 | 0.4773 | 0.9838 | 0.0281 | 0.3780 | 98304
001876 | 0.4527 | 0.9652 | 0.0279 | 0.3230 | 98304
001877 | 0.5482 | 0.9688 | 0.0281 | 0.3755 | 98304
001878 | 0.4555 | 0.9619 | 0.0285 | 0.3420 | 98304
001879 | 0.6397 | 0.9673 | 0.0267 | 0.3585 | 98304
001880 | 0.5044 | 0.9823 | 0.0287 | 0.3804 | 98304
001881 | 0.5316 | 0.9710 | 0.0297 | 0.3704 | 98304
001882 | 0.5784 | 0.9834 | 0.0283 | 0.3806 | 98304
001883 | 0.5339 | 0.9785 | 0.0279 | 0.3642 | 98304
001884 | 0.4510 | 0.9733 | 0.0291 | 0.3692 | 98304
001885 | 0.5278 | 0.9812 | 0.0285 | 0.3627 | 98304
001886 | 0.4154 | 0.9763 | 0.0284 | 0.3580 | 98304
001887 | 0.5103 | 0.9729 | 0.0277 | 0.3813 | 98304
001888 | 0.5291 | 0.9780 | 0.0283 | 0.3827 | 98304
001889 | 0.4634 | 0.9758 | 0.0287 | 0.3524 | 98304
001890 | 0.5539 | 0.9637 | 0.0300 | 0.3598 | 98304
001891 | 0.5135 | 0.9700 | 0.0284 | 0.3424 | 98304
001892 | 0.5760 | 0.9775 | 0.0274 | 0.3671 | 98304
001893 | 0.4928 | 0.9779 | 0.0287 | 0.3664 | 98304
001894 | 0.5416 | 0.9703 | 0.0283 | 0.3628 | 98304
001895 | 0.5793 | 0.9756 | 0.0286 | 0.3653 | 98304
001896 | 0.4821 | 0.9723 | 0.0291 | 0.3387 | 98304
001897 | 0.4276 | 0.9765 | 0.0275 | 0.3770 | 98304
